91576	kate	meat	mcelhanon-1967	bihuc-	(its) meat	094.1f12
90568	kate	two	mcelhanon-1967	yayahec	two	094.1e07
91954	kate	dust	mcelhanon-1967	gâc	dust	
91422	kate	louse	mcelhanon-1967	imeŋ	louse	094.1e02
90946	kate	hair	mcelhanon-1967	dzâwâ-	(its) hair	094.1f41
91436	kate	dog	mcelhanon-1967	kpâto	dog	094.1f4b
90960	kate	to-die	mcelhanon-1967	hâmo-	(he) dies	094.1ef4
90694	kate	to-sit	mcelhanon-1967	ŋe-	(he) sits	094.1f0b
91725	komba	there	mcelhanon-1967	ade	there	094.1e1a
90703	komba	to-give	mcelhanon-1967	nih-	(he) gives me	094.1ed6
91627	komba	bone	mcelhanon-1967	tân-	(its) bone	
90577	komba	to-say	mcelhanon-1967	s-	(he) says	094.1e90
91655	komba	you-pl	mcelhanon-1967	zen	ye	094.1f1c
90983	komba	to-sleep	mcelhanon-1967	zi-	(he) sleeps	094.1f3c
92397	komba	to-swell	mcelhanon-1967	suk-	(it) swells	094.1efe
90997	komba	to-eat	mcelhanon-1967	ni-	(he) eats	094.207f
91809	komba	to-throw	mcelhanon-1967	pan-	(he) throws:	
90717	komba	to-stand	mcelhanon-1967	kin-	(he) stands	094.1df5
92355	komba	to-work	mcelhanon-1967	nep	work	094.1e17
91011	komba	to-bite	mcelhanon-1967	zihi-	(he) bites it	094.1e5f
91823	komba	to-pull	mcelhanon-1967	oloŋ-	(he) pulls	094.1e83
91025	komba	black	mcelhanon-1967	sumun sumun	black	
91949	komba	dust	mcelhanon-1967	isak	dust	094.1f1f
90731	komba	all	mcelhanon-1967	aksik	all	25
91865	komba	to-dig	mcelhanon-1967	keda-	(he) digs	094.1ec8
91039	komba	green	mcelhanon-1967	wâhân wâhân	green	
92271	komba	to-sew	mcelhanon-1967	gare-	(she) sews	094.1f61
90591	komba	moon	mcelhanon-1967	kain	moon	094.1eeb
91977	komba	flower	mcelhanon-1967	bâlo-	(its) flower	
91501	komba	hand	mcelhanon-1967	bit-	(his) hand	094.1e78
91585	komba	eye	mcelhanon-1967	si-	(its) eye	094.1eb7
91053	komba	white	mcelhanon-1967	kau kau	white	094.1e30
91739	komba	right-side	mcelhanon-1967	bon	right (side)	094.1e77
90745	komba	many	mcelhanon-1967	biwirâ	many	094.1df2
91753	komba	left-side	mcelhanon-1967	kane	left side	094.1e22
90521	komba	that	mcelhanon-1967	zo	that	094.1edb
92369	komba	spear-n	mcelhanon-1967	ligip	spear	094.1e9e
91067	komba	red	mcelhanon-1967	kuriŋ	red	094.1e7b
92341	komba	cloth-clothes	mcelhanon-1967	pet	clothing	094.1e13
91431	komba	dog	mcelhanon-1967	wau	dog	2e3c
91543	komba	foot	mcelhanon-1967	ki-	(its) foot	094.1e1c
91081	komba	yellow	mcelhanon-1967	gibaŋ gibaŋ	yellow	094.1e33
91991	komba	fruit	mcelhanon-1967	bon-	(its) fruit	094.1e53
90759	komba	night	mcelhanon-1967	ŋatik	night	
91711	komba	and	mcelhanon-1967	opŋâ	and	094.1e60
90605	komba	round	mcelhanon-1967	gawâŋ gawâŋ	round	094.1e8c
91599	komba	skin	mcelhanon-1967	sâk-	(its) skin	094.1f16
91095	komba	good	mcelhanon-1967	âlipŋâ	good	094.1e5c
91683	komba	where	mcelhanon-1967	wanân	where	094.1eb1
90465	komba	thou	mcelhanon-1967	gâ	thou	094.1e7f
92383	komba	to-blow	mcelhanon-1967	waa-	(he) blows	094.1f65
91109	komba	hot	mcelhanon-1967	kârâp	hot	094.1e43
92019	komba	worm	mcelhanon-1967	guk	worm	094.1e0f
90773	komba	long	mcelhanon-1967	kârep	long	094.1def
92229	komba	sister	mcelhanon-1967	uru-	(his) sister	
91123	komba	new	mcelhanon-1967	irakŋâ	new	094.1e88
91781	komba	to-fall	mcelhanon-1967	lokgi-	(he) falls	
91515	komba	tongue	mcelhanon-1967	nâbâlam-	(its) tongue	094.1f48
91963	komba	lake	mcelhanon-1967	degân	lake	094.1e71
91137	komba	dry	mcelhanon-1967	ararâŋ-	(it is) dry	094.1dec
92145	komba	to-cry	mcelhanon-1967	isi-	(he) cries	094.1efb
90787	komba	big	mcelhanon-1967	patâ	big	094.1e3f
92103	komba	to-vomit	mcelhanon-1967	mohat-	(he) vomits	094.1e45
91151	komba	cold	mcelhanon-1967	pâteŋ	cold	
91879	komba	to-cut	mcelhanon-1967	mânâga-	(he) cuts	
90619	komba	full	mcelhanon-1967	pik-	(it is) full	094.1ee7
92243	komba	father	mcelhanon-1967	iwâ-	(his) father	094.1eff
91417	komba	louse	mcelhanon-1967	imen	louse	094.1e02
91613	komba	head	mcelhanon-1967	kauk-	(its) head	094.1e4c
91165	komba	name	mcelhanon-1967	kut-	(its) name	094.1e09
92117	komba	to-laugh	mcelhanon-1967	girâŋ-	(he) laughs	094.1ede
90801	komba	small	mcelhanon-1967	mâiktâ	small	10cf
92005	komba	stick	mcelhanon-1967	kabam	stick	094.1e29
90535	komba	this	mcelhanon-1967	zi	this	094.1f03
90913	komba	fat	mcelhanon-1967	kelâk-	(its) fat	094.1f57
91179	komba	not	mcelhanon-1967	mâ	not	094.1f51
91795	komba	to-turn	mcelhanon-1967	purik-	(he) turns	094.1e64
91193	komba	to-burn	mcelhanon-1967	si-	(it) burns	094.1e08
92089	komba	to-breathe	mcelhanon-1967	yaak	(its) breath	
90815	komba	star	mcelhanon-1967	segelak	star	094.1e3b
92215	komba	brother	mcelhanon-1967	ata-	(his) brother	094.1e94
90633	komba	knee	mcelhanon-1967	simin-	(his) knee	094.1e84
92131	komba	to-suck	mcelhanon-1967	musuku-	(he) sucks	094.1e82
91207	komba	road	mcelhanon-1967	mâtâp	road	fb2
91893	komba	some	mcelhanon-1967	nâbut-	some	094.1ecc
91445	komba	bird	mcelhanon-1967	ni	bird	34a2
91697	komba	how	mcelhanon-1967	ikâi azo	how	
90493	komba	who	mcelhanon-1967	ŋâi	who	1cab
92257	komba	mother	mcelhanon-1967	mam-	(his) mother	094.1e23
91221	komba	water	mcelhanon-1967	to	water	094.1f32
91767	komba	to-hold	mcelhanon-1967	mi-	(he) holds	094.1e6a
90829	komba	sun	mcelhanon-1967	mirâsiŋ	sun	
91907	komba	short	mcelhanon-1967	târâp-	short	094.1f24
91459	komba	woman	mcelhanon-1967	abân	woman	094.1e2b
91921	komba	wind	mcelhanon-1967	berom	wind	094.1ecb
91249	komba	to-hit	mcelhanon-1967	ku-	(he) hit him	094.1f2d
92201	komba	dull	mcelhanon-1967	palâmŋâ	dull	094.1f3f
90843	komba	cloud	mcelhanon-1967	sasa	cloud	325
92299	komba	to-shoot	mcelhanon-1967	zer-	(he) shoots	094.1f58
90647	komba	claw	mcelhanon-1967	pakit-	(its) claw	094.1ef1
92173	komba	old	mcelhanon-1967	sobâ	old	094.1ec2
91235	komba	smoke	mcelhanon-1967	mudo	smoke	
92033	komba	snake	mcelhanon-1967	mulum	snake	1111
91263	komba	to-know	mcelhanon-1967	naga-	(he) knows	094.1de9
91641	komba	he-she	mcelhanon-1967	zâk	he	094.1ebf
91529	komba	tooth	mcelhanon-1967	sât-	(its) tooth	094.1f5e
92159	komba	to-spit	mcelhanon-1967	tâp-	(he) spits	094.1ea1
91277	komba	sand	mcelhanon-1967	sak	sand	094.1e98
92313	komba	to-count	mcelhanon-1967	sâlâpku-	(he) counts	094.1e10
90857	komba	rain	mcelhanon-1967	map	rain	094.1eda
92047	komba	animal	mcelhanon-1967	zu	animal	094.1f64
90549	komba	one	mcelhanon-1967	kânok	one	094.1ec4
91935	komba	sky	mcelhanon-1967	subem	sky	094.1efa
91291	komba	stone	mcelhanon-1967	kât	stone	094.1e54
92187	komba	warm	mcelhanon-1967	uruk uruk	warm	094.1f19
91305	komba	mountain	mcelhanon-1967	bakŋa	mountain	
91837	komba	to-push	mcelhanon-1967	maati-	(he) pushes	
90871	komba	belly	mcelhanon-1967	tip-	(its) belly	094.1f2e
92061	komba	back	mcelhanon-1967	kâdât-	(its) back	094.1e39
90661	komba	breast	mcelhanon-1967	nam-	breast	094.1e96
92075	komba	wing	mcelhanon-1967	awât-	(its) wing	
91557	komba	tail	mcelhanon-1967	daa-	(its) tail	094.1ecf
91669	komba	they	mcelhanon-1967	zâk	they	094.1f11
91319	komba	ashes	mcelhanon-1967	kau	ashes	094.1e69
92285	komba	rope	mcelhanon-1967	tâk	rope	094.1e0d
91473	komba	man	mcelhanon-1967	a	man	094.1e15
91851	komba	to-wash	mcelhanon-1967	sâgon-	(he) washes	094.1f36
91333	komba	earth	mcelhanon-1967	an	earth	094.1e7e
92327	komba	to-play	mcelhanon-1967	sero	(they) play	
90885	komba	nose	mcelhanon-1967	sâgân-	(its) nose	094.1f53
91347	komba	leaf	mcelhanon-1967	iin-	(its) leaf	094.1ed5
91389	komba	seed	mcelhanon-1967	keet-	(its) seed	094.1e6c
90451	komba	i	mcelhanon-1967	nâ	I	094.1ea5
91361	komba	tree	mcelhanon-1967	nak	tree	094.1e9a
90899	komba	heart	mcelhanon-1967	kabiam-	(its) heart	094.1f33
91375	komba	root	mcelhanon-1967	âdâŋ-	(its) root	094.1e5a
90675	komba	to-come	mcelhanon-1967	ga-	(he) comes	094.1eee
90927	komba	neck	mcelhanon-1967	gâdu-	its neck	
91571	komba	meat	mcelhanon-1967	sunum-	(its) meat	094.1f14
90563	komba	two	mcelhanon-1967	zâhât	two	094.1e06
91403	komba	ear	mcelhanon-1967	kidap-	(its) ear	094.1ebc
90941	komba	hair	mcelhanon-1967	sâmot-	(its) hair	094.1f42
90689	komba	to-sit	mcelhanon-1967	ta-	(he) sits	094.1f0a
90507	komba	what	mcelhanon-1967	wan	what	094.1e4f
90955	komba	to-die	mcelhanon-1967	mu-	(he) dies	34a7,094.1ef3
91487	komba	blood	mcelhanon-1967	sep-	(its) blood	094.1f5d
90479	komba	we	mcelhanon-1967	nen	we	094.1f50
90969	komba	to-see	mcelhanon-1967	nek-	(he) sees me	094.1ee2
91899	kube	some	mcelhanon-1967	tose-	some	094.1ece
90919	kube	fat	mcelhanon-1967	harek	(its) fat	094.1f57
92347	kube	cloth-clothes	mcelhanon-1967	obo	clothing	094.1de4
90975	kube	to-see	mcelhanon-1967	ni-	(he) sees me	094.1ee1
92067	kube	back	mcelhanon-1967	gemagi-	(its) back	094.1e38
90709	kube	to-give	mcelhanon-1967	nen-	(he) gives me	094.1ed7
91857	kube	to-wash	mcelhanon-1967	dzuak-	(he) washes	094.1f35
90513	kube	what	mcelhanon-1967	nemak	what	094.1e4d
91829	kube	to-pull	mcelhanon-1967	fegle-	(he) pulls	
90989	kube	to-sleep	mcelhanon-1967	fe-	(he) sleeps	094.1f39
92361	kube	to-work	mcelhanon-1967	ai	work	
91003	kube	to-eat	mcelhanon-1967	ne-	(he) eats	094.207f
91997	kube	fruit	mcelhanon-1967	fer-	(its) fruit	094.1e51
90583	kube	to-say	mcelhanon-1967	dze-	(he) says	094.1e90
92151	kube	to-cry	mcelhanon-1967	siak-	(he) cries	094.1ef9
90723	kube	to-stand	mcelhanon-1967	nan-	(he) stands	094.1df6
91871	kube	to-dig	mcelhanon-1967	oro-	(he) digs	
91017	kube	to-bite	mcelhanon-1967	ki-	(he) bites it	094.1e5e
91773	kube	to-hold	mcelhanon-1967	me-	(he) holds	094.1e6a
91591	kube	eye	mcelhanon-1967	kiwa	(its) eye	094.1eb8
92333	kube	to-play	mcelhanon-1967	agliak	(they) play	094.1f5b
91493	kube	blood	mcelhanon-1967	sawa	(its) blood	094.1f5d
92221	kube	brother	mcelhanon-1967	dar-	(his) brother	094.1e93
91031	kube	black	mcelhanon-1967	dzapera	black	094.1e8d
91675	kube	they	mcelhanon-1967	iŋeŋ	they	094.1f0d
90737	kube	all	mcelhanon-1967	mokdzoŋ	all	
92389	kube	to-blow	mcelhanon-1967	fi-	(he) blows	094.354c
91045	kube	green	mcelhanon-1967	gerik meria	green	
92109	kube	to-vomit	mcelhanon-1967	ron-	(he) vomits	094.1e46
91059	kube	white	mcelhanon-1967	rarak	white	094.1e1b
92123	kube	to-laugh	mcelhanon-1967	desi-	(he) laughs	
90597	kube	moon	mcelhanon-1967	komoŋ	moon	094.1eec
92165	kube	to-spit	mcelhanon-1967	sofok-	(he) spits	094.1e9f
91507	kube	hand	mcelhanon-1967	meri-	(his) hand	094.1dfd
91969	kube	lake	mcelhanon-1967	dzekeŋ	lake	094.1e71
90751	kube	many	mcelhanon-1967	sasara	many	094.1df4
92095	kube	to-breathe	mcelhanon-1967	wesese	(its) breath	094.1df9
91073	kube	red	mcelhanon-1967	pesia	red	094.1e7a
92277	kube	to-sew	mcelhanon-1967	kpewi-	(she) sews	094.1f60
91087	kube	yellow	mcelhanon-1967	gbaok gbaok	yellow	094.1e35
92137	kube	to-suck	mcelhanon-1967	bitsi-	(he) sucks	094.1ef2
90765	kube	night	mcelhanon-1967	siŋi	night	094.1e40
92319	kube	to-count	mcelhanon-1967	oron-	(he) counts	094.1e12
90485	kube	we	mcelhanon-1967	nini	we	094.1f50
91745	kube	right-side	mcelhanon-1967	foi	right (side)	094.1e75
91101	kube	good	mcelhanon-1967	fia	good	094.1e5d
92193	kube	warm	mcelhanon-1967	fokŋea	warm	
91605	kube	skin	mcelhanon-1967	sewira	(its) skin	094.1f17
92263	kube	mother	mcelhanon-1967	neŋge-	(his) mother	094.1f5c
90527	kube	that	mcelhanon-1967	yo	that	094.1edb
91955	kube	dust	mcelhanon-1967	iwai	dust	094.1f1e
90611	kube	round	mcelhanon-1967	rerek rerek	round	094.1e8b
91717	kube	and	mcelhanon-1967	waŋu	and	094.1e61
91115	kube	hot	mcelhanon-1967	gerik	hot	094.1e44
91731	kube	there	mcelhanon-1967	eri	there	094.1e1a
90779	kube	long	mcelhanon-1967	horua	long	094.1def
92025	kube	worm	mcelhanon-1967	gbosu	worm	094.1e0f
91129	kube	new	mcelhanon-1967	gberia	new	094.1e87
92081	kube	wing	mcelhanon-1967	kpegan-	(its) wing	094.1ead
91143	kube	dry	mcelhanon-1967	irege-	(it is) dry	
91815	kube	to-throw	mcelhanon-1967	wai-	(he) throws:	094.1eab
90793	kube	big	mcelhanon-1967	kuneŋ	big	094.1e3e
91703	kube	how	mcelhanon-1967	deik	how	
91157	kube	cold	mcelhanon-1967	sageŋa	cold	094.1f43
92039	kube	snake	mcelhanon-1967	mokoreŋ	snake	094.1e26
90625	kube	full	mcelhanon-1967	koia kpe-	(it is) full	094.1ee5
92207	kube	dull	mcelhanon-1967	dzirakpahak	dull	094.1ee8
91171	kube	name	mcelhanon-1967	kiwa	(its) name	094.1e0b
91759	kube	left-side	mcelhanon-1967	kana	left side	094.1e22
91521	kube	tongue	mcelhanon-1967	edzeraŋ-	(its) tongue	094.1f48
92235	kube	sister	mcelhanon-1967	naoŋ-	(his) sister	094.1ea9
90891	kube	nose	mcelhanon-1967	sere-	(its) nose	
92053	kube	animal	mcelhanon-1967	yaŋ	animal	094.1f3e
90807	kube	small	mcelhanon-1967	komoga	small	094.1dee
92249	kube	father	mcelhanon-1967	maŋgi-	(his) father	
91619	kube	head	mcelhanon-1967	ogu-	(its) head	
91787	kube	to-fall	mcelhanon-1967	ma-	(he) falls	094.1e21
91185	kube	not	mcelhanon-1967	munda	not	094.1e72
91885	kube	to-cut	mcelhanon-1967	heri-	(he) cuts	094.1f21
91199	kube	to-burn	mcelhanon-1967	dze-	(it) burns	094.1e08
92291	kube	rope	mcelhanon-1967	hisa	rope	094.1e0e
91451	kube	bird	mcelhanon-1967	nei	bird	094.34a2
91913	kube	short	mcelhanon-1967	hotoŋ	short	094.1f08
90821	kube	star	mcelhanon-1967	sikiru	star	094.1e3b
91983	kube	flower	mcelhanon-1967	dzuri-	(its) flower	094.1e04
91213	kube	road	mcelhanon-1967	hena	road	094.1f66
91941	kube	sky	mcelhanon-1967	kuglumeŋ	sky	094.1ef7
90541	kube	this	mcelhanon-1967	i	this	094.1f04
92179	kube	old	mcelhanon-1967	wahara	old	094.1ebe
91227	kube	water	mcelhanon-1967	doku	water	094.1f31
91801	kube	to-turn	mcelhanon-1967	meren-	(he) turns	094.1e66
90835	kube	sun	mcelhanon-1967	kaiwe	sun	094.1e4a
91549	kube	foot	mcelhanon-1967	heni-	(its) foot	094.1e2d
91241	kube	smoke	mcelhanon-1967	hofak	smoke	094.1f63
91843	kube	to-push	mcelhanon-1967	igokge-	(he) pushes	
91255	kube	to-hit	mcelhanon-1967	kpe-	(he) hit him	094.1f2f
92403	kube	to-swell	mcelhanon-1967	boŋge-	(it) swells	094.1f09
90457	kube	i	mcelhanon-1967	ni	I	1746,094.1ea4
91689	kube	where	mcelhanon-1967	dimia	where	094.1eaf
90849	kube	cloud	mcelhanon-1967	hosesu	cloud	094.1dfe
92375	kube	spear-n	mcelhanon-1967	regik	spear	094.1e9e
91269	kube	to-know	mcelhanon-1967	nin-	(he) knows	094.1de7
92011	kube	stick	mcelhanon-1967	gbaru	stick	094.1e28
90639	kube	knee	mcelhanon-1967	simiŋ-	(his) knee	094.1e84
91927	kube	wind	mcelhanon-1967	rufuk	wind	094.1eac
90933	kube	neck	mcelhanon-1967	ebasigla	its neck	
92305	kube	to-shoot	mcelhanon-1967	wirik-	(he) shoots	094.1f59
91535	kube	tooth	mcelhanon-1967	dzegl-	(its) tooth	094.1f5e
91563	kube	tail	mcelhanon-1967	dzi-	(its) tail	094.1ecf
91283	kube	sand	mcelhanon-1967	sakesa	sand	094.1e98
91633	kube	bone	mcelhanon-1967	sigl-	(its) bone	094.1f1a
90653	kube	claw	mcelhanon-1967	boŋsewe-	(its) claw	094.1ef0
90471	kube	thou	mcelhanon-1967	gi	thou	094.1e80
90863	kube	rain	mcelhanon-1967	kia	rain	094.1ed9
91297	kube	stone	mcelhanon-1967	gokmea	stone	
90499	kube	who	mcelhanon-1967	moŋ	who	094.1f2a
91311	kube	mountain	mcelhanon-1967	boŋa	mountain	094.1eb4
91465	kube	woman	mcelhanon-1967	embak	woman	094.1e2b
90877	kube	belly	mcelhanon-1967	tomeŋ-	(its) belly	
90555	kube	one	mcelhanon-1967	momakgu	one	094.1ec7
91325	kube	ashes	mcelhanon-1967	homa	ashes	094.1e68
91647	kube	he-she	mcelhanon-1967	i	he	094.1ec0
90667	kube	breast	mcelhanon-1967	namu-	breast	094.1e96
91339	kube	earth	mcelhanon-1967	baek	earth	094.1e7c
91353	kube	leaf	mcelhanon-1967	hareŋ-	(its) leaf	094.1ed3
91367	kube	tree	mcelhanon-1967	ik	tree	094.1f55
90905	kube	heart	mcelhanon-1967	webogokme-	(its) heart	
91381	kube	root	mcelhanon-1967	gete-	(its) root	094.1e59
90681	kube	to-come	mcelhanon-1967	ere-	(he) comes	094.1eef
91395	kube	seed	mcelhanon-1967	gokme-	(its) seed	
91409	kube	ear	mcelhanon-1967	gedza-	(its) ear	094.1ebc
91479	kube	man	mcelhanon-1967	ik	man	094.1e14
91661	kube	you-pl	mcelhanon-1967	ini	ye	094.1f1b
91423	kube	louse	mcelhanon-1967	imin	louse	094.1e02
90947	kube	hair	mcelhanon-1967	dzu-	(its) hair	094.1f40
91437	kube	dog	mcelhanon-1967	kadzu	dog	094.1f4d
90569	kube	two	mcelhanon-1967	rehek	two	094.1e06
90695	kube	to-sit	mcelhanon-1967	tak-	(he) sits	094.1f0a
90961	kube	to-die	mcelhanon-1967	humu-	(he) dies	094.1ef4
91577	kube	meat	mcelhanon-1967	busi-	(its) meat	094.1f13
92204	mape	dull	mcelhanon-1967	kimâŋine	dull	
90972	mape	to-see	mcelhanon-1967	ŋonenu-	(he) sees me	094.1edf
92274	mape	to-sew	mcelhanon-1967	gbâru-	(she) sews	094.1f28
90706	mape	to-give	mcelhanon-1967	nare-	(he) gives me	094.1ed8
92078	mape	wing	mcelhanon-1967	gbewâ-	(its) wing	
90986	mape	to-sleep	mcelhanon-1967	kpe-	(he) sleeps	
92260	mape	mother	mcelhanon-1967	naŋgo-	(his) mother	094.1f5c
91672	mape	they	mcelhanon-1967	yaŋa	they	094.1f0c
92162	mape	to-spit	mcelhanon-1967	tifak-	(he) spits	094.1e9f
90510	mape	what	mcelhanon-1967	wamo	what	094.1e4e
92386	mape	to-blow	mcelhanon-1967	pute-	(he) blows	
90580	mape	to-say	mcelhanon-1967	mi-	(he) says	094.1e91
91896	mape	some	mcelhanon-1967	gâ-	some	094.1ecd
91000	mape	to-eat	mcelhanon-1967	na-	(he) eats	094.207f
92218	mape	brother	mcelhanon-1967	kaka-	(his) brother	094.1e92
90720	mape	to-stand	mcelhanon-1967	dimi-	(he) stands	094.1df7
91826	mape	to-pull	mcelhanon-1967	furuga-	(he) pulls	094.1e00
91014	mape	to-bite	mcelhanon-1967	ki-	(he) bites it	094.1e5e
92092	mape	to-breathe	mcelhanon-1967	naka-	(its) breath	094.1dfb
91588	mape	eye	mcelhanon-1967	dziŋâ-	(its) eye	094.1eb9
92148	mape	to-cry	mcelhanon-1967	kuee-	(he) cries	
91028	mape	black	mcelhanon-1967	gâgâwuk	black	094.1e8e
92190	mape	warm	mcelhanon-1967	koroŋine	warm	094.1f18
90734	mape	all	mcelhanon-1967	sâsâwâ	all	094.1e32
92344	mape	cloth-clothes	mcelhanon-1967	kporu	clothing	094.1de6
91042	mape	green	mcelhanon-1967	buge	green	
92400	mape	to-swell	mcelhanon-1967	siwiŋ-	(it) swells	094.1edc
90594	mape	moon	mcelhanon-1967	mosa	moon	094.1eed
91980	mape	flower	mcelhanon-1967	âri-	(its) flower	094.1e04
91434	mape	dog	mcelhanon-1967	kporo	dog	094.1f4b
92316	mape	to-count	mcelhanon-1967	âse-	(he) counts	094.1e11
91056	mape	white	mcelhanon-1967	kapŋ kapŋ	white	094.1e2e
92022	mape	worm	mcelhanon-1967	gbâsu	worm	094.1e0f
90748	mape	many	mcelhanon-1967	boiaha	many	094.1df3
92232	mape	sister	mcelhanon-1967	seŋ-	(his) sister	094.1eaa
91686	mape	where	mcelhanon-1967	uroo	where	
91994	mape	fruit	mcelhanon-1967	fâik-	(its) fruit	094.1e51
90482	mape	we	mcelhanon-1967	ŋâŋu	we	094.1f4e
91938	mape	sky	mcelhanon-1967	sambâŋgo	sky	094.1ef8
91070	mape	red	mcelhanon-1967	bâbâroŋ	red	094.1e79
91798	mape	to-turn	mcelhanon-1967	perisie-	(he) turns	094.1e65
91084	mape	yellow	mcelhanon-1967	boboŋeŋ	yellow	094.1e36
91882	mape	to-cut	mcelhanon-1967	ketikga-	(he) cuts	
90524	mape	that	mcelhanon-1967	â	that	
92330	mape	to-play	mcelhanon-1967	masiriga-	(they) play	
90762	mape	night	mcelhanon-1967	uwu	night	
90916	mape	fat	mcelhanon-1967	widzi-	(its) fat	
91504	mape	hand	mcelhanon-1967	me-	(his) hand	094.1de3
91854	mape	to-wash	mcelhanon-1967	kedzure-	(he) washes	094.1f34
91098	mape	good	mcelhanon-1967	fiine	good	094.1e5d
91840	mape	to-push	mcelhanon-1967	tuŋga-	(he) pushes	094.1ec3
90608	mape	round	mcelhanon-1967	oorâŋ	round	094.1e8a
92008	mape	stick	mcelhanon-1967	gbaru	stick	094.1e28
91112	mape	hot	mcelhanon-1967	foro	hot	
92302	mape	to-shoot	mcelhanon-1967	iga-	(he) shoots	
91602	mape	skin	mcelhanon-1967	mâdzu-	(its) skin	
91868	mape	to-dig	mcelhanon-1967	use-	(he) digs	094.1eca
90776	mape	long	mcelhanon-1967	dzoraikne	long	094.1df0
92134	mape	to-suck	mcelhanon-1967	mudugaa-	(he) sucks	
91126	mape	new	mcelhanon-1967	gbâine	new	094.1e87
92106	mape	to-vomit	mcelhanon-1967	giwu-	(he) vomits	
91140	mape	dry	mcelhanon-1967	dziga-	(it is) dry	
91966	mape	lake	mcelhanon-1967	dzâgâŋ	lake	094.1e71
91700	mape	how	mcelhanon-1967	uriŋu	how	
92246	mape	father	mcelhanon-1967	mama-	(his) father	094.4a8
90790	mape	big	mcelhanon-1967	yasogo	big	
91784	mape	to-fall	mcelhanon-1967	waki-	(he) falls	094.1e20
90454	mape	i	mcelhanon-1967	no	I	1746,094.1ea5
92064	mape	back	mcelhanon-1967	ŋari-	(its) back	
91154	mape	cold	mcelhanon-1967	mâteŋne	cold	094.1f44
91924	mape	wind	mcelhanon-1967	mâŋuŋ	wind	094.1eae
91616	mape	head	mcelhanon-1967	kpâru-	(its) head	
91910	mape	short	mcelhanon-1967	bembeŋ	short	094.1f25
90622	mape	full	mcelhanon-1967	fuse-	(it is) full	094.1ee4
91952	mape	dust	mcelhanon-1967	yak	dust	
91168	mape	name	mcelhanon-1967	dziŋâ-	(its) name	094.1e0a
91546	mape	foot	mcelhanon-1967	kigâ-	(its) foot	094.1e1c
91518	mape	tongue	mcelhanon-1967	erâŋ-	(its) tongue	
92050	mape	animal	mcelhanon-1967	dzomak	animal	
90804	mape	small	mcelhanon-1967	mendakne	small	
92036	mape	snake	mcelhanon-1967	kobeŋ	snake	
90468	mape	thou	mcelhanon-1967	go	thou	1972,094.1e7f
92372	mape	spear-n	mcelhanon-1967	dzigâ	spear	
91280	mape	sand	mcelhanon-1967	mageŋ	sand	094.1e99
91812	mape	to-throw	mcelhanon-1967	wâke-	(he) throws:	
91182	mape	not	mcelhanon-1967	so	not	
92120	mape	to-laugh	mcelhanon-1967	gowee-	(he) laughs	094.1ee3
91196	mape	to-burn	mcelhanon-1967	dza-	(it) burns	094.1e08
92176	mape	old	mcelhanon-1967	raŋgbaŋ	old	094.1ef5
90538	mape	this	mcelhanon-1967	âi	this	
92288	mape	rope	mcelhanon-1967	niŋgiŋ	rope	
91714	mape	and	mcelhanon-1967	eme	and	094.1e62
92358	mape	to-work	mcelhanon-1967	giâ	work	094.1e5b
91448	mape	bird	mcelhanon-1967	wârâ	bird	
91770	mape	to-hold	mcelhanon-1967	ro-	(he) holds	094.1e6b
90818	mape	star	mcelhanon-1967	bâpiŋ	star	094.1e3a
91210	mape	road	mcelhanon-1967	kari	road	fc1
90636	mape	knee	mcelhanon-1967	dieŋ	(his) knee	094.1e85
91224	mape	water	mcelhanon-1967	owu	water	094.1f26
90832	mape	sun	mcelhanon-1967	wegi	sun	
91238	mape	smoke	mcelhanon-1967	kosâk	smoke	094.1f63
91462	mape	woman	mcelhanon-1967	ŋigok	woman	094.1e2c
91252	mape	to-hit	mcelhanon-1967	kpa-	(he) hit him	094.1f2f
90650	mape	claw	mcelhanon-1967	yuyuŋ-	(its) claw	
91490	mape	blood	mcelhanon-1967	dari-	(its) blood	
90496	mape	who	mcelhanon-1967	moc	who	094.1f2a
91266	mape	to-know	mcelhanon-1967	mane-	(he) knows	094.1de8
91532	mape	tooth	mcelhanon-1967	misiâ-	(its) tooth	
90846	mape	cloud	mcelhanon-1967	gâweŋ	cloud	
91630	mape	bone	mcelhanon-1967	siak-	(its) bone	094.1f1a
91644	mape	he-she	mcelhanon-1967	i	he	094.1ec0
90860	mape	rain	mcelhanon-1967	kue	rain	195c,094.1ed9
91728	mape	there	mcelhanon-1967	aroo	there	
91294	mape	stone	mcelhanon-1967	kâk	stone	094.1e55
91308	mape	mountain	mcelhanon-1967	tiki	mountain	094.1eb2
90874	mape	belly	mcelhanon-1967	ata-	(its) belly	
90664	mape	breast	mcelhanon-1967	moŋ-	breast	094.1e95
91336	mape	earth	mcelhanon-1967	mâreŋ	earth	094.1e7d
91560	mape	tail	mcelhanon-1967	dzi-	(its) tail	094.1ecf
90888	mape	nose	mcelhanon-1967	sikâ-	(its) nose	094.1f54
91350	mape	leaf	mcelhanon-1967	rekak-	(its) leaf	094.1ed4
91476	mape	man	mcelhanon-1967	ŋik	man	094.1e14
91742	mape	right-side	mcelhanon-1967	fâre	right (side)	094.1e73
91364	mape	tree	mcelhanon-1967	yâk	tree	094.1e9c
