soc_id,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v1001,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88
Ah8,1,1,1,1,6,1,8,7,5,8,2,1,8,3,1,2,9,5,3,1,1,9,9,8,7,15,9,0,3,6,7,3,4,2,0,0,0,5,1,1,3,1,6,1,1,0,0,8,0,0,5,1,4,4,5,3,0,0,9,0,0,9,9,9,9,9,4,9,1,9,4,3,0,0,6,4,6,4,0,2,2,2,4,8,0,0,0,0,0
Ah20,0,1,0,2,7,1,8,7,5,8,2,1,8,3,1,6,2,6,4,1,1,9,9,8,7,15,9,4,5,6,7,0,4,2,2,0,5,10,0,1,3,1,7,1,0,0,0,9,0,1,0,1,1,4,2,0,0,0,10,0,9,0,9,9,9,9,1,9,1,9,3,2,0,0,7,1,7,1,3,3,2,9,4,8,2,2,9,4,8
Ah36,0,0,0,2,8,1,8,7,5,9,1,1,8,9,11,2,9,3,3,1,1,9,9,12,5,15,9,0,5,6,7,0,3,1,2,0,0,10,1,1,3,1,7,1,0,9,8,6,0,1,0,1,0,0,4,0,10,9,9,0,9,0,9,0,0,9,4,9,0,0,1,1,1,2,7,1,7,1,0,2,2,9,4,8,0,0,0,0,0
Ah38,0,0,0,2,8,1,8,5,5,8,2,1,8,9,11,6,1,3,3,1,1,9,9,8,7,15,9,0,5,6,7,0,3,2,2,0,0,1,1,1,3,1,7,1,1,9,8,6,0,0,0,1,0,0,4,3,10,9,9,0,0,0,9,0,0,9,1,9,1,9,3,3,1,2,6,4,6,4,0,2,2,9,4,8,0,0,0,0,0
Ai10,0,2,0,2,6,1,8,5,5,8,2,1,8,2,6,2,9,4,3,1,1,9,9,8,7,15,9,4,5,6,6,0,3,2,0,0,0,1,2,1,7,2,7,1,9,9,0,6,9,0,5,1,9,2,4,10,10,0,9,10,0,9,9,10,9,9,2,9,1,9,2,2,9,9,7,1,7,1,6,2,2,2,4,8,0,0,0,0,0
Ai11,0,2,1,1,6,1,8,5,5,10,2,1,10,2,6,3,9,3,3,1,1,9,9,8,7,15,9,4,3,4,5,0,2,3,2,0,0,5,5,1,3,1,6,1,1,9,0,6,8,0,6,1,2,0,5,3,10,0,9,9,0,9,9,9,0,9,4,9,1,9,2,3,1,2,0,0,7,4,6,5,2,8,8,8,0,0,0,0,0
Ai14,0,3,2,1,4,1,8,7,5,8,2,1,8,9,11,0,0,3,3,1,1,9,9,0,0,0,0,0,3,6,5,3,3,2,2,0,0,6,3,1,3,1,6,1,1,8,9,6,8,0,0,1,3,0,0,3,9,10,9,9,0,0,9,9,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,2,7,4,8,0,0,0,0,0
Ai15,0,0,1,4,5,1,8,5,5,8,2,1,8,9,11,2,9,4,4,1,1,9,9,0,0,0,0,0,3,6,7,0,3,2,2,0,0,6,2,1,7,2,6,1,1,1,0,8,8,0,0,0,1,0,5,3,9,0,9,9,0,0,0,9,0,9,0,0,1,9,3,3,1,1,7,0,7,0,0,2,2,9,4,8,0,0,0,0,0
Ai21,1,0,1,2,5,1,8,5,5,8,2,1,8,9,11,0,0,3,3,1,1,9,9,0,0,0,0,0,3,6,7,7,2,4,4,0,0,10,0,1,7,2,6,1,1,1,0,0,0,0,6,0,1,0,0,3,9,0,0,0,0,9,0,9,0,0,4,9,0,0,4,3,0,0,0,0,0,0,0,2,2,9,4,8,5,2,9,7,9
Ai22,0,1,0,3,6,1,8,5,5,8,2,1,8,9,11,6,1,3,3,1,1,9,9,0,0,0,0,0,3,6,5,0,2,1,0,0,0,1,2,1,7,2,6,1,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,9,0,0,9,1,9,1,9,3,3,0,0,6,0,6,0,0,2,2,7,4,8,0,0,0,0,0
Ai23,0,0,0,1,9,1,8,5,5,8,2,1,8,9,11,6,2,3,3,1,1,9,9,8,7,15,9,0,3,5,7,0,3,2,2,2,0,6,2,1,3,1,6,1,1,9,0,6,0,0,0,1,3,0,5,3,10,0,9,0,0,0,9,9,0,9,1,9,1,9,3,2,1,1,7,1,7,1,6,5,2,3,8,8,2,2,2,4,8
Ai26,0,1,2,1,6,1,8,5,5,8,2,1,8,3,1,6,1,4,4,1,1,9,9,0,0,0,0,6,3,5,7,0,2,1,2,0,0,1,0,1,3,1,6,1,1,9,0,6,8,0,0,1,0,0,5,3,10,0,9,9,0,0,9,0,0,9,1,9,1,9,4,3,1,1,7,4,7,4,0,2,2,2,4,8,2,2,4,4,8
Ai28,0,2,0,1,7,1,8,5,5,8,2,1,8,9,11,2,9,3,3,1,1,9,9,7,8,15,9,0,3,4,7,4,3,2,2,0,0,5,2,1,3,1,6,1,1,9,9,6,0,0,1,1,2,0,5,3,10,10,9,0,0,9,9,9,0,9,1,9,1,9,3,3,3,5,6,4,7,1,6,2,2,3,4,8,5,2,3,8,8
Ai29,0,1,0,3,6,1,8,2,2,8,2,1,8,9,11,4,9,4,3,1,1,9,9,8,7,15,9,0,3,6,7,0,2,2,2,0,0,5,1,1,7,2,6,1,1,9,0,6,0,0,6,1,1,1,4,3,10,0,9,0,0,9,9,9,9,9,1,9,1,9,0,0,1,1,7,4,7,1,2,2,2,11,3,8,0,0,0,0,0
Ai36,0,1,1,2,6,1,8,5,5,8,2,1,8,9,11,6,1,4,4,1,1,9,9,7,8,15,9,0,3,6,5,4,2,2,0,0,0,5,5,1,7,2,6,1,1,1,0,6,0,2,0,1,4,1,5,3,9,0,9,0,9,0,9,9,9,9,1,9,1,9,3,2,6,5,6,4,6,4,0,2,4,2,4,8,0,0,0,0,0
Ai38,0,1,0,3,6,1,8,2,2,9,1,3,1,1,10,3,9,1,1,4,3,9,9,8,7,15,9,2,3,6,6,0,3,1,0,0,0,1,3,1,7,2,6,3,9,9,0,6,9,0,0,1,0,2,3,10,10,0,9,10,0,0,9,0,9,9,2,9,1,9,0,0,0,0,0,0,0,0,0,2,2,9,4,8,0,0,0,0,0
Ai39,0,1,0,3,6,1,8,2,2,9,1,3,1,1,10,3,9,1,1,4,1,9,9,7,8,15,9,5,3,6,6,0,3,2,0,0,0,1,3,1,7,2,6,3,9,9,0,6,9,0,0,1,0,2,3,10,10,0,9,10,0,0,9,0,9,9,2,9,1,9,3,3,0,0,0,0,0,0,0,2,2,9,4,8,0,0,0,0,0
Ai42,0,1,0,3,6,1,8,2,2,8,2,1,8,9,11,3,9,3,1,4,3,9,9,8,7,15,9,4,3,6,6,0,3,2,0,0,0,1,0,1,7,2,6,2,9,9,0,6,9,0,0,1,0,2,3,10,10,0,9,10,0,0,9,0,9,9,1,9,1,9,3,3,1,2,0,0,6,4,0,2,2,9,4,8,0,0,0,0,0
Ai44,0,1,2,1,6,1,8,5,5,8,2,1,8,3,1,6,1,4,3,1,1,9,9,8,7,15,9,0,5,6,7,4,2,2,0,0,0,1,2,1,3,2,7,1,0,0,0,8,8,0,0,1,0,0,4,0,0,0,9,9,0,0,9,0,0,9,4,9,0,0,0,0,1,2,0,0,0,0,0,2,2,2,4,8,0,0,0,0,0
Ai5,1,1,0,1,7,1,8,5,5,8,2,1,8,9,11,6,1,3,3,1,1,9,9,0,0,0,0,4,3,4,7,2,2,1,2,0,0,6,0,1,3,1,6,1,1,9,8,8,9,0,0,1,9,0,5,3,10,9,9,10,0,0,9,10,0,9,1,9,1,9,3,2,0,0,0,0,0,0,2,2,2,8,4,8,0,0,0,0,0
Ai7,1,1,1,1,6,1,8,5,5,8,2,1,8,9,11,6,1,3,3,1,1,9,9,7,8,15,9,0,3,5,7,4,3,1,2,5,5,5,0,1,3,1,6,1,1,9,0,6,0,0,4,1,4,6,5,3,10,0,9,0,0,9,9,9,9,9,1,9,1,9,4,3,1,1,7,4,7,4,3,2,2,9,4,8,2,2,11,2,8
Ai9,0,1,3,1,5,1,8,7,5,8,2,1,8,9,11,6,1,4,3,1,1,9,9,7,8,15,9,4,6,6,5,4,3,1,2,0,0,1,5,1,7,2,7,1,1,0,0,6,1,0,0,1,4,1,4,3,0,0,9,3,0,0,9,9,9,9,1,9,1,9,0,0,0,0,7,4,7,4,0,2,2,2,4,8,0,0,0,0,0
Aj1,0,1,0,3,6,1,8,5,5,8,2,1,8,9,11,2,9,4,4,1,1,9,9,7,8,15,9,4,3,6,5,0,3,2,2,0,0,1,0,2,7,2,6,1,0,0,0,0,0,0,0,1,2,1,5,0,0,0,0,0,0,0,9,9,9,9,1,9,1,9,2,2,0,0,7,4,7,4,0,2,2,11,3,8,2,2,0,4,8
Aj12,0,2,1,3,4,1,8,5,5,9,1,1,8,9,11,2,9,4,4,1,1,9,9,8,7,15,9,3,3,6,7,5,3,2,3,0,0,1,5,1,7,2,6,1,1,0,0,0,0,0,0,1,6,2,3,3,0,0,0,0,0,0,9,9,9,9,2,9,2,9,1,1,1,1,0,0,0,0,4,2,2,0,4,8,0,0,0,0,0
Aj16,0,1,2,2,5,1,8,2,2,8,2,1,8,9,11,6,1,4,4,1,1,9,9,0,0,0,0,0,3,6,3,0,3,1,0,0,0,1,2,1,7,2,6,1,1,0,8,8,8,0,0,1,1,2,3,3,0,9,9,9,0,0,9,9,9,9,2,9,1,9,1,1,1,1,1,9,0,0,0,2,4,0,4,8,0,0,0,0,0
Aj17,0,1,2,2,5,1,8,7,5,8,2,1,8,9,11,6,2,4,4,1,1,9,9,7,8,15,9,2,3,6,6,0,3,2,2,0,0,1,2,1,7,2,6,1,1,9,0,6,8,1,0,1,0,1,3,3,10,0,9,9,9,0,9,0,9,9,4,9,1,9,3,3,1,1,7,4,7,4,2,2,2,2,4,8,2,2,11,3,8
Aj18,0,2,0,5,3,1,8,6,5,0,0,0,0,0,0,0,0,4,4,1,1,9,9,0,0,0,0,0,3,6,6,0,2,2,2,0,5,1,2,1,7,2,4,1,9,0,1,0,0,0,0,1,9,3,3,10,0,9,0,0,0,0,9,10,9,9,0,0,0,0,0,0,1,2,7,4,7,4,2,2,2,11,3,8,0,0,0,0,0
Aj2,0,1,0,9,0,1,8,5,5,8,2,1,8,2,6,3,9,4,4,1,1,9,9,7,8,15,9,6,1,1,1,2,3,2,0,6,4,6,5,1,7,2,4,1,1,9,8,6,9,0,9,1,9,3,9,3,10,9,9,10,0,10,9,10,1,10,1,9,2,9,1,1,9,9,7,1,7,1,6,3,2,11,1,2,0,0,0,0,0
Aj3,0,0,1,5,4,1,8,7,5,9,1,1,12,3,9,6,1,4,4,1,1,9,9,7,8,15,9,2,3,6,2,0,3,1,4,0,5,1,2,1,7,2,4,1,9,9,0,9,9,0,6,1,2,2,4,10,10,0,10,10,0,9,9,9,9,9,1,9,3,9,1,1,9,9,7,1,7,1,0,2,2,2,4,8,2,2,11,2,8
Aj4,0,1,0,4,5,1,8,6,5,8,2,1,8,9,11,3,9,4,4,1,1,9,9,8,7,15,9,6,3,6,7,3,3,1,3,0,6,1,5,1,7,2,6,1,1,9,0,1,0,0,9,1,9,1,5,3,10,0,9,0,0,10,9,10,9,9,2,9,1,9,2,2,1,1,7,4,7,4,0,2,2,2,2,8,2,4,0,0,8
Aj5,2,1,0,3,4,1,8,7,5,8,2,1,8,2,6,4,9,4,4,1,1,9,9,7,8,15,9,2,3,6,2,0,2,1,3,0,5,1,0,1,7,2,6,1,0,0,6,9,9,4,6,1,1,3,6,0,0,9,10,10,9,9,9,9,9,9,1,9,1,9,1,1,9,9,7,1,7,1,0,2,2,11,2,5,1,2,11,5,8
Aj6,0,1,1,2,6,1,8,7,4,8,2,1,8,2,6,6,2,4,4,1,1,9,9,7,8,15,9,2,5,6,5,3,3,2,2,6,3,1,2,1,7,2,7,1,1,9,8,6,9,0,9,1,3,1,4,3,10,9,9,10,0,10,9,9,9,9,2,9,1,9,1,1,1,1,7,4,7,4,6,2,1,2,4,8,0,0,0,0,0
Aj7,0,0,0,5,5,1,8,2,2,8,2,1,8,2,6,3,9,4,4,1,1,2,9,8,7,15,9,6,5,6,5,0,2,2,2,0,3,7,5,1,7,2,8,7,1,9,6,6,9,3,0,1,9,3,5,3,10,9,3,10,9,0,9,10,9,9,1,9,1,9,1,1,4,5,7,4,7,4,0,2,2,2,4,8,0,0,0,0,0
Aj9,0,1,0,4,5,1,8,5,5,8,2,1,8,9,11,3,9,4,3,1,1,9,9,8,7,15,9,5,6,6,5,0,3,3,2,0,0,6,5,1,7,2,7,1,1,9,8,6,9,1,0,1,0,3,3,3,10,9,9,10,9,0,0,0,9,9,1,9,2,9,1,1,9,9,7,1,7,1,6,2,2,2,4,8,0,0,0,0,0
Aj11,0,1,1,5,3,1,8,8,5,2,1,1,8,9,11,2,9,4,4,1,1,9,9,7,8,15,9,2,3,6,2,0,3,2,2,0,0,1,2,1,7,2,4,1,1,0,0,0,0,0,0,1,1,2,4,3,0,0,0,0,0,0,9,9,9,9,1,9,1,9,3,3,0,0,0,0,7,1,0,2,4,2,4,8,0,0,0,0,0
Aj20,0,1,1,3,5,1,8,5,5,8,2,1,8,9,11,3,9,4,4,1,1,9,9,0,0,0,0,0,3,6,7,0,2,2,2,0,0,0,0,1,7,2,6,1,1,0,0,0,0,0,0,1,9,1,0,3,0,0,0,0,0,0,9,10,9,0,0,0,2,9,3,2,1,1,0,0,0,0,0,2,2,11,3,8,0,0,0,0,0
Aj21,0,0,0,4,6,1,8,8,5,9,1,1,8,9,11,3,9,3,1,1,1,9,9,8,7,15,9,0,3,6,3,0,3,2,3,0,0,1,2,1,7,2,6,1,9,0,6,9,0,0,0,1,9,2,5,10,0,9,10,0,0,0,9,10,9,9,2,9,1,9,1,1,0,0,0,0,7,1,3,2,2,2,4,8,0,0,0,0,0
Aj23,0,1,0,6,3,1,8,5,5,8,2,1,8,2,6,6,1,4,4,1,1,9,9,7,8,15,9,5,3,6,2,0,3,2,2,0,0,6,2,1,7,2,4,1,9,0,0,9,0,6,4,1,9,3,5,10,0,0,10,0,9,9,9,10,9,9,1,9,1,9,1,1,9,9,7,4,7,4,3,2,2,11,2,8,0,0,0,0,0
Aj24,1,1,0,5,3,1,8,5,5,8,2,1,8,9,11,0,0,4,4,1,1,9,9,0,0,0,0,0,3,6,3,0,3,2,2,0,0,1,2,1,7,2,4,1,1,0,0,6,0,0,0,1,9,2,5,3,0,0,9,0,0,0,9,10,9,9,0,0,1,9,0,0,1,1,7,1,7,1,6,2,2,11,3,8,2,2,11,2,8
Aj26,0,1,0,3,6,1,8,5,5,8,2,1,8,9,11,3,9,4,4,1,1,9,9,8,7,15,9,5,5,6,5,0,2,2,2,0,0,6,0,1,7,2,7,1,1,0,0,6,0,0,4,1,9,3,5,3,0,0,9,0,0,9,9,10,9,9,1,9,0,0,1,1,7,5,6,4,6,4,0,2,2,3,4,8,0,0,0,0,0
Ca12,0,1,0,3,6,1,8,2,2,8,2,1,8,9,11,0,0,3,3,1,1,9,9,0,0,0,0,0,5,6,5,0,2,4,4,0,0,3,0,3,7,2,7,1,1,8,1,8,0,2,0,1,9,2,1,3,9,3,9,0,9,0,9,10,9,9,4,9,2,9,4,3,0,0,7,4,7,4,2,2,2,2,4,8,0,0,0,0,0
Ca13,0,1,0,3,6,1,8,2,2,8,2,1,8,9,11,2,9,4,3,1,1,2,9,7,8,15,9,0,5,6,5,0,3,3,0,0,0,8,0,3,7,2,7,7,1,0,1,8,0,2,0,1,9,2,1,3,0,3,9,0,9,0,9,10,9,9,0,0,2,9,4,2,1,1,7,4,7,4,0,2,2,2,4,8,0,0,0,0,0
Ca14,0,1,0,2,7,1,8,5,5,8,2,1,8,9,11,4,9,4,4,1,1,9,9,0,0,0,0,0,5,5,5,0,0,0,2,0,0,8,0,1,7,2,7,1,1,1,1,6,9,0,0,1,9,3,1,3,9,3,3,10,0,0,9,10,9,9,1,9,2,9,2,2,1,1,0,0,0,0,2,2,2,0,4,8,0,0,0,0,0
Ca16,0,1,0,3,6,1,8,5,5,8,2,1,8,9,11,3,9,4,1,1,1,9,9,0,0,0,0,0,5,5,5,0,2,2,2,0,0,8,0,1,7,2,7,1,1,8,1,6,0,0,0,1,9,3,4,3,9,3,3,0,0,0,9,10,9,9,0,0,2,9,0,0,0,0,7,4,7,4,2,2,2,11,3,8,0,0,0,0,0
Ca19,0,1,0,5,4,1,8,8,5,8,2,1,8,9,11,6,2,6,6,1,1,9,9,0,0,0,0,0,3,6,6,0,3,2,2,0,0,6,2,1,7,2,4,1,1,9,0,9,9,1,0,1,9,1,3,3,10,0,10,10,9,0,9,10,9,9,1,9,2,9,0,0,1,1,0,0,0,0,1,2,2,3,4,8,0,0,0,0,0
Ca2,0,0,0,9,1,1,8,7,5,8,2,1,8,9,11,6,1,5,3,1,1,9,9,7,8,15,9,2,5,6,1,1,3,3,4,4,3,5,5,1,6,2,4,1,1,1,1,9,9,5,9,1,9,3,0,3,3,3,10,10,9,10,3,10,9,0,2,9,2,9,4,2,6,5,4,1,4,1,3,2,2,11,2,7,2,2,9,4,8
Ca23,0,0,0,3,7,1,8,5,5,8,2,1,8,9,11,0,0,4,4,1,1,9,9,0,0,0,0,0,5,6,5,0,2,3,2,0,5,1,0,1,7,2,7,1,1,9,1,6,9,0,0,1,9,1,4,3,10,3,3,10,0,0,9,10,9,9,0,0,2,9,0,0,1,1,7,4,7,4,0,2,2,2,4,8,2,2,7,4,8
Ca28,0,0,0,3,7,1,8,2,2,8,2,1,8,9,11,0,0,4,4,1,1,9,9,8,7,15,9,0,5,5,5,0,2,2,2,0,0,1,0,1,7,2,7,1,9,9,1,5,0,0,0,9,9,1,2,10,10,3,9,0,0,0,10,10,9,9,4,9,2,9,0,0,0,0,7,4,7,4,0,2,2,2,4,8,0,0,0,0,0
Ca29,0,0,0,2,8,1,8,2,2,8,2,1,8,9,11,0,0,4,4,1,1,9,9,0,0,0,0,0,5,5,5,0,2,4,3,0,0,3,0,3,7,2,7,1,1,1,1,6,0,0,0,1,0,0,2,3,9,3,9,0,0,0,3,0,0,9,4,9,2,9,4,2,1,1,7,1,7,1,0,2,2,2,4,8,0,0,0,0,0
Ca30,1,1,0,2,6,1,8,4,6,8,2,1,8,9,11,0,0,4,4,1,1,9,9,8,7,15,9,3,5,6,5,0,3,5,2,0,0,2,0,3,7,2,7,1,1,1,1,6,0,0,0,1,1,2,0,3,9,3,3,0,0,0,9,3,9,0,4,9,2,9,4,3,0,0,7,4,7,4,2,2,2,2,4,8,3,2,2,9,8
Ca39,0,0,0,3,7,1,8,7,6,8,2,1,8,9,11,0,0,4,4,1,1,9,9,7,8,15,9,3,5,6,5,0,3,4,4,0,0,10,0,3,7,2,7,1,1,1,1,6,0,0,0,1,0,3,1,3,3,3,3,0,0,0,3,0,9,9,5,9,2,9,4,3,9,9,7,1,7,1,0,2,2,9,4,8,0,0,0,0,0
Ca4,0,0,0,5,5,1,8,2,2,8,2,1,8,2,6,0,0,4,4,3,3,9,9,0,0,0,0,1,5,6,5,3,3,2,0,0,0,10,0,1,7,2,8,2,1,0,8,0,0,0,9,9,9,1,1,3,0,9,0,0,0,10,10,10,9,9,2,9,0,0,0,0,9,9,7,1,7,1,0,2,2,2,4,8,5,1,3,7,9
Ca5,0,0,0,8,2,1,8,2,2,9,1,1,8,9,11,6,1,5,1,1,1,9,9,10,1,7,4,2,6,6,2,0,3,2,4,0,0,5,0,1,6,2,4,1,0,0,8,0,0,0,0,1,9,1,6,0,0,9,0,0,0,0,9,10,9,9,1,9,0,0,1,1,9,9,0,0,7,1,0,2,2,9,4,8,0,0,0,0,0
Ca6,1,0,1,8,0,1,8,7,5,8,2,1,8,9,11,6,1,4,1,1,1,9,9,10,1,15,9,2,2,6,2,3,3,3,4,0,0,6,0,1,6,2,4,1,1,0,0,0,0,6,0,0,0,3,0,3,0,0,0,0,9,0,9,0,9,0,2,9,1,9,4,3,0,0,0,0,0,0,2,2,2,11,2,7,5,2,9,4,8
Ej9,0,0,1,1,8,3,8,2,2,2,1,2,6,9,11,3,9,1,1,1,1,2,9,10,1,15,9,4,6,6,7,6,3,5,2,5,2,1,1,3,7,1,7,6,1,0,0,0,1,1,9,1,1,4,2,3,0,0,0,9,9,9,9,9,9,9,2,9,1,9,1,1,6,5,5,1,5,1,3,5,3,3,8,8,5,4,3,8,8
Ca11,0,1,0,5,4,1,8,5,5,8,2,1,8,9,11,0,0,3,3,1,1,9,9,8,7,15,9,7,3,6,3,0,2,3,2,0,0,10,0,3,7,2,4,1,1,0,8,8,0,1,0,1,9,3,2,3,0,9,9,0,9,0,9,10,9,9,1,9,2,9,3,3,6,5,7,4,7,4,2,2,2,11,2,8,2,2,10,4,8
Ca17,0,1,0,3,6,1,8,5,5,8,2,1,8,9,11,0,0,4,4,1,1,9,9,0,0,0,0,0,6,6,5,0,2,2,0,0,0,6,0,1,7,2,7,1,9,9,8,9,0,1,0,1,9,2,4,10,10,9,10,0,9,0,9,10,9,9,1,9,1,9,0,0,0,0,0,0,0,0,1,2,2,3,4,8,0,0,0,0,0
Cb17,0,0,1,3,6,1,8,8,2,7,2,9,7,9,11,4,9,1,1,3,3,9,9,8,7,15,9,4,5,6,7,0,3,4,4,0,0,6,2,1,7,2,7,3,1,0,0,6,0,0,0,1,5,3,4,3,0,0,3,0,0,0,9,9,9,9,4,9,2,9,3,2,1,1,7,3,7,3,6,2,2,7,4,8,2,2,1,4,8
Cb19,1,0,1,2,6,1,8,5,5,10,2,1,10,2,6,2,9,1,1,1,1,1,9,13,2,15,9,0,5,6,8,7,3,4,4,0,3,5,1,1,7,2,7,6,1,0,1,6,0,0,0,0,0,3,4,3,0,9,9,0,0,0,0,0,9,9,4,9,2,9,4,3,3,5,4,1,4,1,1,2,2,9,4,8,2,2,7,4,8
Cb2,0,0,1,3,6,1,8,7,5,8,2,1,8,3,1,6,1,3,3,3,3,9,9,1,3,1,1,4,3,6,7,8,3,3,4,8,5,5,1,1,7,2,6,2,1,1,1,6,9,1,5,1,1,1,2,3,3,3,3,10,9,9,9,9,9,9,5,4,2,9,4,2,1,2,4,1,4,1,3,2,2,7,4,8,0,0,0,0,0
Cb21,0,0,0,9,1,1,8,5,5,9,1,1,8,9,11,3,9,3,3,1,1,9,9,1,3,1,1,5,2,6,1,0,0,0,0,0,0,5,2,1,7,2,4,1,0,0,0,0,0,0,6,1,9,3,9,0,0,0,0,0,0,9,9,10,9,10,1,9,1,9,3,3,0,0,1,9,7,4,0,2,2,11,3,8,0,0,0,0,0
Cb23,0,0,1,4,5,1,8,8,6,8,2,1,8,9,11,0,0,4,4,1,1,9,9,10,1,15,9,0,3,6,7,0,3,2,4,0,0,3,0,1,7,2,6,1,1,1,1,0,0,0,0,1,1,1,2,3,3,3,0,0,0,0,9,9,9,9,4,9,2,9,4,2,5,5,7,4,4,1,6,2,2,9,4,8,0,0,0,0,0
Cb24,0,0,0,9,1,1,8,5,5,7,1,1,8,9,11,1,9,4,1,1,1,9,9,10,1,7,4,0,2,6,1,2,3,2,4,0,6,6,2,1,7,2,4,1,0,0,8,0,0,0,9,9,9,2,0,0,0,9,0,0,0,10,10,10,9,0,1,9,1,9,0,0,1,1,1,9,7,1,6,2,2,11,2,8,0,0,0,0,0
Cb3,0,0,2,3,5,1,8,2,2,8,2,1,8,2,6,3,9,3,1,1,1,9,9,10,1,15,9,5,5,6,7,7,3,4,4,0,3,5,0,1,7,2,7,1,1,1,6,6,1,3,9,1,1,0,2,3,3,3,3,3,9,10,3,3,0,9,5,3,2,9,4,2,1,2,4,1,4,1,3,3,2,11,1,7,6,2,9,7,9
Cb4,0,0,0,5,5,1,8,4,6,9,1,1,8,9,11,3,9,5,1,1,1,9,9,10,1,7,4,2,3,6,2,0,0,0,4,0,0,10,0,1,7,2,8,1,0,0,0,0,0,0,9,1,9,2,2,0,0,0,0,0,0,10,9,10,9,9,2,9,0,0,3,3,0,0,4,1,4,1,0,5,2,6,8,6,0,0,0,0,0
Cb5,1,0,4,4,1,1,8,4,6,8,2,1,8,9,11,0,0,4,1,1,1,9,9,10,1,15,9,5,3,6,5,0,2,2,0,0,0,6,0,1,7,2,8,1,1,0,0,0,1,0,0,9,1,0,0,3,0,0,0,9,0,0,10,9,0,0,1,9,2,9,3,2,9,9,7,1,7,1,0,2,2,11,3,8,0,0,0,0,0
Cb7,1,1,0,2,6,1,8,5,5,8,2,1,8,9,11,3,9,3,1,1,1,9,9,1,3,15,9,5,3,6,7,0,3,3,4,0,0,10,2,1,7,1,6,1,1,8,0,0,0,0,0,1,0,0,4,3,9,0,0,0,0,0,9,0,0,9,4,9,1,9,4,3,0,0,0,0,0,0,0,2,2,9,4,8,5,2,9,7,9
Cb8,0,0,0,8,2,1,8,5,5,10,2,1,10,9,11,4,9,1,1,1,1,1,9,8,7,15,9,4,3,6,3,2,2,1,0,0,0,5,1,1,7,2,4,6,0,0,0,0,0,0,9,9,9,2,0,0,0,0,0,0,0,10,10,10,9,0,2,9,0,0,3,2,5,5,1,9,7,1,6,2,2,11,3,8,0,0,0,0,0
Cb9,1,0,0,2,7,1,8,7,5,8,2,1,8,2,6,2,9,3,1,1,1,9,9,10,1,7,4,5,3,6,7,8,3,3,4,0,0,5,1,1,7,1,6,1,1,1,0,8,0,0,9,0,9,3,2,3,9,0,9,0,0,10,0,10,9,9,4,5,1,9,4,2,0,0,7,4,4,1,0,2,2,9,4,2,5,2,9,7,9
Cc1,0,1,0,7,2,1,8,7,2,8,2,1,8,9,11,6,1,5,1,1,1,9,9,10,1,7,4,2,6,4,2,0,4,4,4,0,0,5,1,3,6,2,4,1,1,6,8,0,9,6,0,1,1,2,1,3,9,9,0,10,9,0,9,3,9,9,5,3,4,2,4,3,6,5,4,1,4,1,0,5,2,6,0,6,0,0,0,0,0
Cc10,1,1,0,5,3,1,8,2,2,10,2,1,10,3,1,3,9,1,1,4,1,9,9,1,3,2,2,5,6,6,2,2,3,3,4,0,0,10,1,1,6,2,4,3,1,9,6,6,9,6,5,1,9,3,3,3,10,9,9,10,9,9,9,10,9,9,3,9,4,2,4,3,2,4,2,4,4,1,0,5,2,7,1,7,2,2,11,3,7
Cc16,0,1,0,7,2,1,8,4,6,8,2,1,8,9,11,0,0,4,1,1,1,9,9,10,1,7,4,2,6,4,2,2,2,3,4,0,0,5,2,1,6,2,4,1,0,6,1,8,9,0,6,1,9,1,0,0,9,3,9,10,0,9,9,10,9,0,3,9,2,9,4,2,1,1,0,0,0,0,0,3,2,6,1,6,5,2,1,7,9
Cc17,0,2,1,5,2,1,8,7,2,8,2,1,8,9,11,3,9,4,1,1,1,9,9,10,1,7,4,2,6,4,1,0,3,4,4,0,0,5,0,3,6,2,4,1,1,6,1,0,9,6,0,1,1,2,1,3,9,3,0,10,9,0,9,3,9,9,3,9,2,9,4,3,0,0,4,1,4,1,0,5,2,6,0,6,0,0,0,0,0
Cc2,2,0,0,3,5,1,8,5,5,9,1,1,8,9,11,4,9,4,3,1,1,9,9,7,8,15,9,5,6,4,2,2,3,2,4,0,0,6,0,1,6,2,7,1,1,9,1,6,9,6,6,1,9,3,5,3,10,3,3,10,9,9,3,10,9,9,4,9,2,9,2,2,4,5,4,1,4,1,2,5,2,7,1,7,2,2,1,4,8
Cc20,0,0,0,7,3,1,8,1,1,8,2,1,8,9,11,0,0,4,1,1,1,9,9,10,1,7,4,0,5,6,2,0,3,3,4,0,0,10,0,1,6,2,4,1,1,0,8,0,9,0,0,9,1,1,1,3,0,9,0,10,0,0,10,9,9,9,3,9,2,9,4,3,6,5,7,4,4,1,0,0,0,0,0,0,0,0,0,0,0
