xd_id,xd_name,iso_6933,N_iso_shared,glottocode,DND.TempVsFinal,DND.glottocodeNotes,DND.glottocodeEditor,GlottoMaxParentID,GlottoMaxParentName,GlottoMaxParentLevel,EthnologueLangFam
xd1395,Toba,tob,1,toba1269,TEMP,"final for now, assigned language-level code bc only society for language, but maybe possible to further resolve",1,guai1249,Guaicuruan,family,
xd188,Toma,tod,1,toma1245,final,final,1,mand1469,Mande,family,
xd37,Lake Tonga,tog,1,tong1321,final,final,1,atla1278,Atlantic-Congo,family,
xd56,Plateau Tonga,toi,1,tong1318,TEMP,"final for now, assigned language-level code bc only society for language, but maybe possible to further resolve",1,atla1278,Atlantic-Congo,family,
xd1103,Tolowa,tol,1,tolo1259,final,final,1,atha1245,Athapaskan-Eyak-Tlingit,family,
xd878,Tongans,ton,1,tong1325,final,final,1,aust1307,Austronesian,family,
xd400,Topotha,toq,1,topo1242,TEMP,"final for now, assigned language-level code bc only society for language, but maybe possible to further resolve",1,nilo1247,Nilotic,family,
xd1303,Totonac,tos,1,high1243,final,final,1,toto1251,Totonacan,family,
xd1284,Jemez,tow,1,jeme1245,final,final,1,kiow1265,Kiowa-Tanoan,family,
xd1416,Tupinamba,tpn,1,tupi1273,final,final,1,tupi1275,Tupian,family,
xd855,Kurtatchi,tpz,1,tinp1237,TEMP,"final for now, assigned language-level code bc only society for language, but maybe possible to further resolve",1,aust1307,Austronesian,family,
xd1414,Tenetehara,tqb,1,temb1276,final,final,1,tupi1275,Tupian,family,
xd1141,Tenino,tqn,1,teni1238,final,final,1,saha1239,Sahaptian,family,
xd423,Tsamai,tsb,1,tsam1247,final,final,1,afro1255,Afro-Asiatic,family,
xd1104,Tsimshian,tsi,1,nucl1649,TEMP,"final for now, assigned language-level code bc only society for language, but maybe possible to further resolve",1,tsim1258,Tsimshian,family,
xd14,Tswana,tsn,1,tswa1253,TEMP,"final for now, assigned language-level code bc only society for language, but maybe possible to further resolve",1,atla1278,Atlantic-Congo,family,
xd27,Thonga,tso,1,tson1249,TEMP,"final for now, assigned language-level code bc only society for language, but maybe possible to further resolve",1,atla1278,Atlantic-Congo,family,
xd40,Shogo,tsv,1,tsog1243,final,final,1,atla1278,Atlantic-Congo,family,
xd1307,Tarasco,tsz,1,pure1242,final,final,1,tara1323,Tarascan,family,
xd118,Toro,ttj,1,tuku1253,final,final,1,atla1278,Atlantic-Congo,family,
xd1012,Tutchone,ttm,1,nort2941,final,final,1,atha1245,Athapaskan-Eyak-Tlingit,family,
xd505,Aulliminden,ttq,2,ioul1238,final,final,3,afro1255,Afro-Asiatic,family,
xd488,Asben,ttq,2,tawa1287,final,final,3,afro1255,Afro-Asiatic,family,
xd483,Tera,ttr,1,tera1251,TEMP,"final for now, assigned language-level code bc only society for language, but maybe possible to further resolve",1,afro1255,Afro-Asiatic,family,
xd861,Manus,ttv,1,tita1241,final,final,1,aust1307,Austronesian,family,
xd1118,Tubatulabal,tub,1,tuba1278,final,final,1,utoa1244,Uto-Aztecan,family,
xd1377,Tunebo,tuf,1,cent2150,final,final,1,chib1249,Chibchan,family,
xd349,Tuburi,tui,1,tupu1244,TEMP,"final for now, assigned language-level code bc only society for language, but maybe possible to further resolve",1,atla1278,Atlantic-Congo,family,
xd613,Turkmen,tuk,1,turk1304,TEMP,"final for now, assigned language-level code bc only society for language, but maybe possible to further resolve",1,turk1311,Turkic,family,
xd62,Tumbuka,tum,1,tumb1250,TEMP,"final for now, assigned language-level code bc only society for language, but maybe possible to further resolve",1,atla1278,Atlantic-Congo,family,
xd1365,Tucano,tuo,1,tuca1252,TEMP,"final for now, assigned language-level code bc only society for language, but maybe possible to further resolve",1,tuca1253,Tucanoan,family,
xd498,Teda,tuq,1,kech1245,final,final,1,saha1256,Saharan,family,
xd581,Turks,tur,1,nucl1301,TEMP,"final for now, assigned language-level code bc only society for language, but maybe possible to further resolve",1,turk1311,Turkic,family,
xd1092,Tututni,tuu,1,tutu1242,final,final,1,atha1245,Athapaskan-Eyak-Tlingit,family,
xd410,Turkana,tuv,1,turk1308,TEMP,"final for now, assigned language-level code bc only society for language, but maybe possible to further resolve",1,nilo1247,Nilotic,family,
xd844,Choiseulese,tva,1,vagh1249,final,final,1,aust1307,Austronesian,family,
xd883,Ellice,tvl,1,tuva1244,TEMP,"final for now, assigned language-level code bc only society for language, but maybe possible to further resolve",1,aust1307,Austronesian,family,
xd173,Banen,tvu,1,tune1261,final,final,1,atla1278,Atlantic-Congo,family,
xd1079,Twana,twa,1,twan1247,TEMP,"final for now, assigned language-level code bc only society for language, but maybe possible to further resolve",1,sali1255,Salishan,family,
xd1285,Picuris,twf,2,picu1240,TEMP,"final, though may be over-resolved",2,kiow1265,Kiowa-Tanoan,family,
xd1282,Taos,twf,2,taos1236,TEMP,"final, though may be over-resolved",2,kiow1265,Kiowa-Tanoan,family,
xd766,Rotinese,twu,1,term1237,TEMP,"final for now, assigned language-level code bc only society for language, but maybe possible to further resolve",1,aust1307,Austronesian,family,
xd933,Kua,tyu,1,kuaa1238,final,final,1,khoe1240,Khoe-Kwadi,family,
xd1318,Tzeltal,tzh,1,tzel1254,TEMP,"final for now, assigned language-level code bc only society for language, but maybe possible to further resolve",1,maya1287,Mayan,family,
xd525,Beraber,tzm,1,cent2194,TEMP,"final for now, assigned language-level code bc only society for language, but maybe possible to further resolve",1,afro1255,Afro-Asiatic,family,
xd787,Kakoli,ubu,1,umbu1258,TEMP,"final for now, assigned language-level code bc only society for language, but maybe possible to further resolve",1,nucl1709,Nuclear Trans New Guinea,family,
xd630,Udihe,ude,1,udih1248,TEMP,"final for now, assigned language-level code bc only society for language, but maybe possible to further resolve",1,tung1282,Tungusic,family,
xd550,Besermyan,udm,2,nort2676,TEMP,"final, though may be over-resolved",2,ural1272,Uralic,family,
xd564,Udmurt,udm,2,sout2681,TEMP,"final, though may be over-resolved",2,ural1272,Uralic,family,
xd571,Ukranians,ukr,2,east2270,TEMP,"final, though may be over-resolved",2,indo1319,Indo-European,family,
xd557,Hutsul,ukr,2,sout2604,TEMP,"final, though may be over-resolved",2,indo1319,Indo-European,family,
xd626,Ulch,ulc,1,ulch1241,final,final,1,tung1282,Tungusic,family,
xd840,Ulithians,uli,1,ulit1238,final,final,1,aust1307,Austronesian,family,
xd790,Miriam,ulk,1,meri1244,TEMP,"final for now, assigned language-level code bc only society for language, but maybe possible to further resolve",1,east2503,Eastern Trans-Fly,family,
xd1151,Umatilla,uma,1,umat1237,final,final,1,saha1239,Sahaptian,family,
xd28,Mbundu,umb,1,umbu1257,final,final,1,atla1278,Atlantic-Congo,family,
xd1405,Umotina,umo,1,umot1240,final,final,1,boro1281,Bororoan,family,
xd945,Yintjingga,ump,1,ump1239,TEMP,"final for now, assigned language-level code bc only society for language, but maybe possible to further resolve",1,pama1250,Pama-Nyungan,family,
xd979,Kurnai,unn,1,gana1278,final,final,1,pama1250,Pama-Nyungan,family,
xd684,Kol,unr,1,mund1320,final,final,1,aust1305,Austroasiatic,family,
xd1382,Uru,ure,1,uruu1244,final,final,1,uruc1242,Uru-Chipaya,family,
xd1190,Chemehuevi,ute,15,chem1251,TEMP,"final, though may be over-resolved",2,utoa1244,Uto-Aztecan,family,
xd1189,Kaibab Southern Paiute,ute,15,sout2969,TEMP,TEMP_dialect_level_but_rough,1,utoa1244,Uto-Aztecan,family,
xd1187,Moapa,ute,15,sout2969,TEMP,TEMP_dialect_level_but_rough,1,utoa1244,Uto-Aztecan,family,
xd1192,San Juan,ute,15,sout2969,TEMP,TEMP_dialect_level_but_rough,1,utoa1244,Uto-Aztecan,family,
xd1188,Shivwits,ute,15,sout2969,TEMP,TEMP_dialect_level_but_rough,1,utoa1244,Uto-Aztecan,family,
xd1184,Antarianunts,ute,15,utee1244,TEMP,TEMP_dialect_level_but_rough,1,utoa1244,Uto-Aztecan,family,
xd1197,Moache,ute,15,utee1244,TEMP,TEMP_dialect_level_but_rough,1,utoa1244,Uto-Aztecan,family,
xd1195,Moanunts,ute,15,utee1244,TEMP,TEMP_dialect_level_but_rough,1,utoa1244,Uto-Aztecan,family,
xd1193,Pahvant,ute,15,utee1244,TEMP,TEMP_dialect_level_but_rough,1,utoa1244,Uto-Aztecan,family,
xd1186,Panguitch,ute,15,utee1244,TEMP,TEMP_dialect_level_but_rough,1,utoa1244,Uto-Aztecan,family,
xd1152,Southern Ute,ute,15,utee1244,TEMP,TEMP_dialect_level_but_rough,1,utoa1244,Uto-Aztecan,family,
xd1198,Taviwatsiu,ute,15,utee1244,TEMP,TEMP_dialect_level_but_rough,1,utoa1244,Uto-Aztecan,family,
xd1194,Uintah Ute,ute,15,utee1244,TEMP,TEMP_dialect_level_but_rough,1,utoa1244,Uto-Aztecan,family,
xd1199,Uncompahgre Ute,ute,15,utee1244,TEMP,TEMP_dialect_level_but_rough,1,utoa1244,Uto-Aztecan,family,
xd991,Ute-timanogas,ute,15,utee1244,TEMP,TEMP_dialect_level_but_rough,1,utoa1244,Uto-Aztecan,family,
xd616,Uzbek,uzn,1,nort2690,TEMP,"final for now, assigned language-level code bc only society for language, but maybe possible to further resolve",1,turk1311,Turkic,family,
xd281,Vagala,vag,1,vagl1239,TEMP,"final for now, assigned language-level code bc only society for language, but maybe possible to further resolve",1,atla1278,Atlantic-Congo,family,
xd239,Vai,vai,1,vaii1241,final,final,1,mand1469,Mande,family,
xd690,Vedda,ved,1,vedd1240,final,final,1,indo1319,Indo-European,family,
xd29,Venda,ven,1,vend1245,TEMP,"final for now, assigned language-level code bc only society for language, but maybe possible to further resolve",1,atla1278,Atlantic-Congo,family,
xd565,Veps,vep,1,veps1250,TEMP,"final for now, assigned language-level code bc only society for language, but maybe possible to further resolve",1,ural1272,Uralic,family,
xd323,Vere,ver,1,momj1237,TEMP,"final for now, assigned language-level code bc only society for language, but maybe possible to further resolve",1,atla1278,Atlantic-Congo,family,
xd726,Annamese,vie,1,viet1252,TEMP,"final for now, assigned language-level code bc only society for language, but maybe possible to further resolve",1,aust1305,Austroasiatic,family,
xd780,Kariera,vka,1,kari1304,final,final,1,pama1250,Pama-Nyungan,family,
xd1110,Maidu,vmv,1,vall1252,final,final,1,maid1262,Maiduan,family,
xd69,Makua,vmw,1,makh1264,TEMP,"final for now, assigned language-level code bc only society for language, but maybe possible to further resolve",1,atla1278,Atlantic-Congo,family,
xd324,Yungur,vor,1,voro1240,final,final,1,atla1278,Atlantic-Congo,family,
xd566,Votes,vot,1,voti1245,TEMP,"final for now, assigned language-level code bc only society for language, but maybe possible to further resolve",1,ural1272,Uralic,family,
xd335,Wute,vut,1,vute1244,TEMP,"final for now, assigned language-level code bc only society for language, but maybe possible to further resolve",1,atla1278,Atlantic-Congo,family,
xd1150,Wishram,wac,1,wasc1239,final,final,1,chin1490,Chinookan,family,
xd1119,Wappo,wao,1,wapp1239,final,final,1,yuki1242,Yuki-Wappo,family,
xd1348,Wapishana,wap,1,wapi1253,TEMP,"final for now, assigned language-level code bc only society for language, but maybe possible to further resolve",1,araw1281,Arawakan,family,
xd1359,Waiwai,waw,1,kata1269,final,final,1,cari1283,Cariban,family,
xd1340,Rucuyen,way,1,waya1269,TEMP,"final for now, assigned language-level code bc only society for language, but maybe possible to further resolve",1,cari1283,Cariban,family,
xd773,Walbiri,wbp,1,warl1254,TEMP,"final for now, assigned language-level code bc only society for language, but maybe possible to further resolve",1,pama1250,Pama-Nyungan,family,
xd959,Ildawongga,wbt,1,wanm1242,final,final,1,pama1250,Pama-Nyungan,family,
xd1356,Waica,wca,1,yano1262,TEMP,"final for now, assigned language-level code bc only society for language, but maybe possible to further resolve",1,yano1260,Yanomam,family,
xd972,Ooldea,wgu,1,wira1265,final,final,1,pama1250,Pama-Nyungan,family,
xd1239,Wichita,wic,1,wich1260,TEMP,"final for now, assigned language-level code bc only society for language, but maybe possible to further resolve",1,cadd1255,Caddoan,family,
xd781,Wikmunkan,wim,1,wikm1247,final,final,1,pama1250,Pama-Nyungan,family,
xd1236,Winnebago,win,1,hoch1243,TEMP,"final for now, assigned language-level code bc only society for language, but maybe possible to further resolve",1,siou1252,Siouan,family,
xd849,Koobe,wiv,1,mudu1242,final,final,1,aust1307,Austronesian,family,
xd1097,Wiyot,wiy,1,wiyo1248,final,final,1,algi1248,Algic,family,
xd1098,Lassik,wlk,2,wail1244,final,final,1,atha1245,Athapaskan-Eyak-Tlingit,family,
xd1100,Sinkyone,wlk,2,wail1244,final,final,1,atha1245,Athapaskan-Eyak-Tlingit,family,
xd545,Walloons,wln,1,wall1255,TEMP,"final for now, assigned language-level code bc only society for language, but maybe possible to further resolve",1,indo1319,Indo-European,family,
xd879,Uveans,wls,1,wall1257,final,final,1,aust1307,Austronesian,family,
xd1388,Mataco,wlv,1,berm1242,final,final,1,mata1289,Matacoan,family,
xd796,Wantoat,wnc,1,want1252,TEMP,"final for now, assigned language-level code bc only society for language, but maybe possible to further resolve",1,nucl1709,Nuclear Trans New Guinea,family,
xd1112,Wintu,wnw,1,nucl1651,final,final,1,wint1258,Wintuan,family,
xd818,Wogeo,woc,1,woge1237,final,final,1,aust1307,Austronesian,family,
xd831,Lamotrek,woe,2,lamo1243,TEMP,"final, though may be over-resolved",2,aust1307,Austronesian,family,
xd835,Ifuluk,woe,2,nucl1479,TEMP,"final, though may be over-resolved",2,aust1307,Austronesian,family,
xd469,Wolof,wol,1,nucl1347,TEMP,"final for now, assigned language-level code bc only society for language, but maybe possible to further resolve",1,atla1278,Atlantic-Congo,family,
xd955,Warunggu,wrg,1,waru1264,final,final,1,pama1250,Pama-Nyungan,family,
xd949,Worora,wro,1,woro1255,TEMP,"final for now, assigned language-level code bc only society for language, but maybe possible to further resolve",1,worr1236,Worrorran,family,
xd820,Waropen,wrp,1,waro1242,TEMP,"final for now, assigned language-level code bc only society for language, but maybe possible to further resolve",1,aust1307,Austronesian,family,
xd942,Jeidji,wub,1,wuna1249,TEMP,"final for now, assigned language-level code bc only society for language, but maybe possible to further resolve",1,worr1236,Worrorran,family,
xd643,Chekiang,wuu,1,wuch1236,TEMP,"final for now, assigned language-level code bc only society for language, but maybe possible to further resolve",1,sino1245,Sino-Tibetan,family,
xd845,Aua,wuv,1,wuvu1239,TEMP,"final for now, assigned language-level code bc only society for language, but maybe possible to further resolve",1,aust1307,Austronesian,family,
xd1244,Huron,wya,1,wyan1247,TEMP,"final for now, assigned language-level code bc only society for language, but maybe possible to further resolve",1,iroq1247,Iroquoian,family,
xd784,Wongaibon,wyb,1,wang1291,TEMP,"final for now, assigned language-level code bc only society for language, but maybe possible to further resolve",1,pama1250,Pama-Nyungan,family,
xd961,Undanbi,x01,1,tempxx01,TEMP,"final for now, not in glottolog",1,pama1250,Pama-Nyungan,family,
xd962,Jinibarra,x02,1,tempxx02,TEMP,"final for now, not in glottolog",1,pama1250,Pama-Nyungan,family,
xd971,Nakako,x03,1,tempxx03,TEMP,"final for now, language unknown",1,pama1250,Pama-Nyungan,family,
xd978,Bunurong,x04,1,woiw1237,final,final,1,pama1250,Pama-Nyungan,family,
xd980,Tasmanians (Eastern),x06,1,sout1439,TEMP,"final for now, assigned language-level code bc only society for language, but maybe possible to further resolve",1,sout1293,South-Eastern Tasmanian,family,
xd659,Kachari,xac,1,kach1279,final,final,1,sino1245,Sino-Tibetan,family,
xd574,Kalmyk,xal,1,kalm1243,TEMP,"final for now, assigned language-level code bc only society for language, but maybe possible to further resolve",1,mong1329,Mongolic,family,
xd8,Xam,xam,1,xamm1241,final,final,1,tuuu1241,Tuu,family,
xd1409,Shavante,xav,1,xava1240,final,final,1,nucl1710,Nuclear-Macro-Je,family,
xd1126,Kawaiisu Shoshoni,xaw,1,kawa1283,final,final,1,utoa1244,Uto-Aztecan,family,
xd1371,Camba,xba,1,kamb1287,final,final,1,book1242,Bookkeeping,family,
xd771,Sumbanese,xbr,1,kamb1299,TEMP,"final for now, assigned language-level code bc only society for language, but maybe possible to further resolve",1,aust1307,Austronesian,family,
xd936,//Xegwi,xeg,1,xegw1238,final,final,1,tuuu1241,Tuu,family,
xd1410,Sherente,xer,1,xere1240,final,final,1,nucl1710,Nuclear-Macro-Je,family,
xd921,Heta,xet,1,xeta1241,final,final,1,tupi1275,Tupian,family,
xd1128,Gabrielo,xgf,1,tong1329,final,final,1,utoa1244,Uto-Aztecan,family,
xd24,Bomvana,xho,3,bomv1238,TEMP,"final, though may be over-resolved",2,atla1278,Atlantic-Congo,family,
xd11,Pondo,xho,3,mpon1252,final,final,3,atla1278,Atlantic-Congo,family,
xd12,Xhosa,xho,3,xesi1238,final,final,3,atla1278,Atlantic-Congo,family,
xd742,Sagada,xnn,1,nort2877,final,final,1,aust1307,Austronesian,family,
xd507,Barabra,xnz,1,kenu1243,final,final,1,nubi1251,Nubian,family,
xd116,Soga,xog,1,soga1242,TEMP,"final for now, assigned language-level code bc only society for language, but maybe possible to further resolve",1,atla1278,Atlantic-Congo,family,
xd1411,Aweikoma,xok,1,xokl1240,final,final,1,nucl1710,Nuclear-Macro-Je,family,
xd377,Koma,xom,1,komo1258,TEMP,"final for now, assigned language-level code bc only society for language, but maybe possible to further resolve",1,koma1264,Koman,family,
xd245,Konkomba,xon,1,konk1269,TEMP,"final for now, assigned language-level code bc only society for language, but maybe possible to further resolve",1,atla1278,Atlantic-Congo,family,
xd192,Kpelle,xpe,1,libe1247,final,final,1,mand1469,Mande,family,
xd810,Sio,xsi,1,sioo1240,final,final,1,aust1307,Austronesian,family,
xd1034,Slave,xsl,1,sout2959,final,final,1,atha1245,Athapaskan-Eyak-Tlingit,family,
xd248,Kasena,xsm,1,kase1253,TEMP,"final for now, assigned language-level code bc only society for language, but maybe possible to further resolve",1,atla1278,Atlantic-Congo,family,
xd658,Sherpa,xsr,1,sher1255,TEMP,"final for now, assigned language-level code bc only society for language, but maybe possible to further resolve",1,sino1245,Sino-Tibetan,family,
xd1360,Sanema,xsu,1,sanu1240,TEMP,"final for now, assigned language-level code bc only society for language, but maybe possible to further resolve",1,yano1260,Yanomam,family,
xd783,Tasmanians,xtz,1,west2205,TEMP,"final for now, assigned language-level code bc only society for language, but maybe possible to further resolve",1,nort1442,North-Eastern Tasmanian,family,
xd914,Nayaka,xuj,1,jenn1240,final,final,1,drav1251,Dravidian,family,
xd929,Hukwe,xuu,1,kxoe1243,TEMP,"final for now, assigned language-level code bc only society for language, but maybe possible to further resolve",1,khoe1240,Khoe-Kwadi,family,
xd1368,Yagua,yad,1,yagu1244,final,final,1,peba1241,Peba-Yagua,family,
xd45,Yaka,yaf,1,yaka1269,TEMP,"final for now, assigned language-level code bc only society for language, but maybe possible to further resolve",1,atla1278,Atlantic-Congo,family,
xd1149,Klikitat,yak,1,yaki1237,TEMP,"final for now, assigned language-level code bc only society for language, but maybe possible to further resolve",1,saha1239,Sahaptian,family,
xd293,Yalunka,yal,1,yalu1240,TEMP,"final for now, assigned language-level code bc only society for language, but maybe possible to further resolve",1,mand1469,Mande,family,
xd73,Yao,yao,1,yaoo1241,TEMP,"final for now, assigned language-level code bc only society for language, but maybe possible to further resolve",1,atla1278,Atlantic-Congo,family,
xd837,Yapese,yap,1,yape1248,final,final,1,aust1307,Austronesian,family,
xd1292,Yaqui,yaq,1,yaqu1251,final,final,1,utoa1244,Uto-Aztecan,family,
xd1350,Yabarana,yar,1,yaba1248,TEMP,"final for now, assigned language-level code bc only society for language, but maybe possible to further resolve",1,cari1283,Cariban,family,
xd219,Yako,yaz,1,loka1252,TEMP,"final for now, assigned language-level code bc only society for language, but maybe possible to further resolve",1,atla1278,Atlantic-Congo,family,
xd312,Yergum,yer,1,taro1263,TEMP,"final for now, assigned language-level code bc only society for language, but maybe possible to further resolve",1,atla1278,Atlantic-Congo,family,
xd775,Yir Yoront,yiy,1,yiry1245,TEMP,"final for now, assigned language-level code bc only society for language, but maybe possible to further resolve",1,pama1250,Pama-Nyungan,family,
xd634,Yukaghir,ykg,1,nort2745,final,final,1,yuka1259,Yukaghir,family,
xd51,Yanzi,yns,1,yeei1238,final,final,1,atla1278,Atlantic-Congo,family,
xd1129,Yokuts,yok,3,nort2937,final,final,3,yoku1255,Yokutsan,family,
xd1123,Lake Yokuts,yok,3,sout2955,final,final,3,yoku1255,Yokutsan,family,
xd1124,Wukchumni,yok,3,vall1251,final,final,3,yoku1255,Yokutsan,family,
xd74,Yombe,yom,1,yomb1244,TEMP,"final for now, assigned language-level code bc only society for language, but maybe possible to further resolve",1,atla1278,Atlantic-Congo,family,
xd211,Egba,yor,3,egba1238,TEMP,"final, though may be over-resolved",2,atla1278,Atlantic-Congo,family,
xd212,Ekiti,yor,3,ekit1244,TEMP,"final, though may be over-resolved",2,atla1278,Atlantic-Congo,family,
xd240,Oyo Yoruba,yor,3,ilaa1245,TEMP,"final, though may be over-resolved",2,atla1278,Atlantic-Congo,family,
xd632,Yurak,yrk,1,nene1249,TEMP,"final for now, assigned language-level code bc only society for language, but maybe possible to further resolve",1,ural1272,Uralic,family,
xd1322,Yucatec Maya,yua,1,yuca1254,final,final,1,maya1287,Mayan,family,
xd644,Cantonese,yue,1,yuec1235,TEMP,"final for now, assigned language-level code bc only society for language, but maybe possible to further resolve",1,sino1245,Sino-Tibetan,family,
xd1163,Havasupai,yuf,5,hava1249,final,final,1,coch1271,Cochimi-Yuman,family,
xd1202,Walapai,yuf,5,wala1270,final,final,1,coch1271,Cochimi-Yuman,family,
xd1274,Kewyipaya,yuf,5,yava1252,final,final,1,coch1271,Cochimi-Yuman,family,
xd1204,Tolkepaya,yuf,5,yava1252,final,final,1,coch1271,Cochimi-Yuman,family,
xd1203,Yavapai,yuf,5,yava1252,final,final,1,coch1271,Cochimi-Yuman,family,
xd1113,Coast Yuki,yuk,3,yuki1243,final,final,1,yuki1242,Yuki-Wappo,family,
xd1114,Huchnom,yuk,3,yuki1243,final,final,1,yuki1242,Yuki-Wappo,family,
xd1138,Yuki,yuk,3,yuki1243,final,final,1,yuki1242,Yuki-Wappo,family,
xd1273,Yuma,yum,1,quec1382,final,final,1,coch1271,Cochimi-Yuman,family,
xd1332,Yupa,yup,1,yukp1241,TEMP,"final for now, assigned language-level code bc only society for language, but maybe possible to further resolve",1,cari1283,Cariban,family,
xd918,Yuqui,yuq,1,yuqu1240,final,final,1,tupi1275,Tupian,family,
xd1101,Yurok,yur,1,yuro1248,final,final,1,algi1248,Algic,family,
xd499,Zenaga,zen,1,zena1248,final,final,1,afro1255,Afro-Asiatic,family,
xd119,Zinza,zin,1,zinz1238,TEMP,"final for now, assigned language-level code bc only society for language, but maybe possible to further resolve",1,atla1278,Atlantic-Congo,family,
xd96,Zigula,ziw,1,zigu1242,final,final,1,atla1278,Atlantic-Congo,family,
xd974,Kaurna,zku,1,kaur1267,final,final,1,pama1250,Pama-Nyungan,family,
xd730,Malays,zlm,1,mala1479,final,final,1,aust1307,Austronesian,family,
xd723,Negri Sembilan,zmi,1,nege1240,final,final,1,aust1307,Austronesian,family,
xd46,Bunda,zmp,1,mpuo1241,TEMP,"final for now, assigned language-level code bc only society for language, but maybe possible to further resolve",1,atla1278,Atlantic-Congo,family,
xd156,Bombesa,zms,1,mbes1238,final,final,1,atla1278,Atlantic-Congo,family,
xd354,Mbandja,zmz,1,mban1263,TEMP,"final for now, assigned language-level code bc only society for language, but maybe possible to further resolve",1,atla1278,Atlantic-Congo,family,
xd359,Azande,zne,1,zand1248,TEMP,"final for now, assigned language-level code bc only society for language, but maybe possible to further resolve",1,atla1278,Atlantic-Congo,family,
xd1296,Zapotec,zpu,1,yala1267,final,final,1,otom1299,Otomanguean,family,
xd13,Zulu,zul,1,zulu1248,TEMP,"final for now, assigned language-level code bc only society for language, but maybe possible to further resolve",1,atla1278,Atlantic-Congo,family,
