ID,Society_name_EA,EA_ID corresponding to Ember concordance database,HRAF_ID (OWC),eHRAF Name,# in SCCS (same time/place focus)?,# in SCCS (different time/place focus),SCCS Name,StdLng_ID_Claire_Bowern_Aus_database,Name_Claire_Bowern_Aus_database,Binford_ID,Name_Binford,Notes_EA_Binford_match,,,,,
Ai18,Kotoko,Ai18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Cb1,Maguzawa,Cb01,MS12,Hausa,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ah5,Margi,Ah05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ah7,Matakam,Ah07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ai19,Musgu,Ai19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Cb29,Ngizim,Cb29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ah39,Podokwo,Ah39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Cb25,Tazarawa,Cb25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Cb6,Tera,Cb06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ai20,Tuburi,Ai20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Cb26,Zazzagawa Hausa,Cb26,MS12,Hausa,26,NA,Hausa,NA,NA,NA,NA,NA,,,,,
Cd6,Ancient Egypt,Cd06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Cd12,Algerians,Cd12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ca7,Amhara,Ca07,MP05,Amhara,37,NA,Amhara,NA,NA,NA,NA,NA,,,,,
Cj4,Babylonians,Cj04,NA,NA,45,NA,Babylonians,NA,NA,NA,NA,NA,,,,,
Cc7,Barabish,Cc07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Cc16,Chaambra,Cc16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Cc17,Delim,Cc17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Cj8,Druze,Cj08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Cd2,Egyptians,Cd02,MR13,Fellahin,43,NA,Egyptians,NA,NA,NA,NA,NA,,,,,
Ca31,Falasha,Ca31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Cb12,Gimma,Cb12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ca8,Gurage,Ca08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Cb13,Habbania,Cb13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Cd13,Hamama,missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Cd14,Hamyan,Cd14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Cb4,Hasania,Cb04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Cj3,Hebrews,Cj03,NA,NA,NA,44,Hebrews,NA,NA,NA,NA,NA,,,,,
Cb14,Hemat,Cb14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Cd15,Jebala,Cd15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Cj6,Jordanians,Cj06,MG01,Jordan,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Cc6,Kababish,Cc06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Cc18,Kunta,Cc18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Cj7,Lebanese,Cj07,ME01,Lebanon,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Cj10,Madan,Cj10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Cb15,Messiria Humr,Cb15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Cd16,Moroccans,Cd16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Cj5,Mutair,Cj05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Cd17,Nail,Cd17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Cc1,Regeibat,Cc01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Cj2,Rwala,Cj02,MD04,Rwala,46,NA,Rwala Bedouin,NA,NA,NA,NA,NA,,,,,
Cd18,Saadi,Cd18,MT09,Libyan Bedouin,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Cd19,Sahel,Cd19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Cd20,Sanusi,Cd20,MT09,Libyan Bedouin,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Cb16,Shuwa,Cb16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Cj1,Syrians,Cj01,MD01,Syria,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ca38,Tigre,Ca38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ca3,Tigrinya,Ca03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Cc19,Trarza,Cc19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Cd21,Tunisians,Cd21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Cj9,Yemeni,Cj09,ML01,Yemen,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Cc20,Zenaga,Cc20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ee1,Abor,Ee01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ei11,Aimol,Ei11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ej7,Akha,Ej07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ei13,Angami,Ei13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ei14,Ao,Ei14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ei3,Burmese,Ei03,AP04,Burmese,71,NA,Burmese,NA,NA,NA,NA,NA,,,,,
Ei19,Chin,Ei19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ei1,Garo,Ei01,AR05,Garo,NA,69,Garo,NA,NA,NA,NA,NA,,,,,
Ei5,Kachin,Ei05,AP06,Kachin,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ei7,Karen,Ei07,AP07,Karen,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ei4,Lakher,Ei04,NA,NA,70,NA,Lakher,NA,NA,NA,NA,NA,,,,,
Ee3,Lepcha,Ee03,AK05,Lepcha,68,NA,Lepcha or Rong,NA,NA,NA,NA,NA,,,,,
Ei2,Lhota,Ei02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ch4,Cheremis,Ch04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ee8,Magar,Ee08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ed8,Minchia,Ed08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ei9,Mogh,Ei09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ei6,Purum,Ei06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ei16,Sema,Ei16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ee6,Sherpa,Ee06,AK06,Sherpa,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ei12,Thado,Ei12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ee4,Tibetans,Ee04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ci2,Khevsur,Ci02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ci5,Turks,Ci05,NA,NA,47,NA,Turks,NA,NA,NA,NA,NA,,,,,
Ea12,Quahgai,missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Eg1,Chenchu,Eg01,NA,NA,NA,NA,NA,NA,NA,B15,Chenchu,NA,,,,,
Eg5,Coorg,Eg05,AW05,Coorg,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Eb3,Khalka,Eb03,AH07,Outer Mongolia,66,NA,Khalka Mongols,NA,NA,NA,NA,NA,,,,,
Eg11,Koya,Eg11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Eg3,Maria Gond,Eg03,AW32,Gond,60,NA,Gond,NA,NA,NA,NA,NA,,,,,
Eg13,Muria Gond,Eg13,AW32,Gond,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ef6,Oraon,Ef06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Eg14,Reddi,Eg14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Eg2,Tamil,Eg02,AW16,Tamil,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Eg10,Telugu,Eg10,AW17,Telugu,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Eg4,Toda,Eg04,AW60,Toda,61,NA,Toda,NA,NA,NA,NA,NA,,,,,
Ej5,Cambodians,Ej05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ej15,Khmer,Ej15,NA,NA,75,NA,Khmer,NA,NA,NA,NA,NA,,,,,
Ej2,Mnong Gar,Ej02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ei8,Khasi,Ei08,AR07,Khasi,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ej1,Lamet,Ej01,NA,NA,72,NA,Lamet,NA,NA,NA,NA,NA,,,,,
Ej12,Lawa,Ej12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Eh5,Nicobarese,Eh05,NA,NA,78,NA,Nicobarese,NA,NA,NA,NA,NA,,,,,
Ei18,Palaung,Ei18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Eg9,Baiga,Eg09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Eb7,Chahar,Eb07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ef4,Ho,Ef04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ed10,Shantung,Ed10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ef1,Santal,Ef01,AW42,Santal,62,NA,Santal,NA,NA,NA,NA,NA,,,,,
Ej3,Semang,Ej03,AN07,Semang,77,NA,Semang,NA,NA,B9,Semang,NA,,,,,
Ej14,Senoi,Ej14,AN06,Senoi,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ej4,Annamese,Ej04,AM11,Vietnam,73,Vietnamese,NA,NA,NA,NA,NA,NA,,,,,
Ej13,Muong,Ej13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ih5,Ajie,Ih05,NA,NA,103,NA,Ajie,NA,NA,NA,NA,NA,,,,,
Ic2,Alorese,Ic02,OF05,Alor,89,NA,Alorese or Abui,NA,NA,NA,NA,NA,,,,,
Ic11,Ambonese,Ic11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ia9,Ami,Ia09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Eh9,Antaisaka,Eh09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Eh7,Antandroy,Eh07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ia1,Atayal,Ia01,NA,NA,113,NA,Atayal,NA,NA,NA,NA,NA,,,,,
Ig13,Aua,Ig13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ia13,Badjau Tawi-Tawi,Ia13,NA,NA,86,NA,Badjau,NA,NA,NA,NA,NA,,,,,
Ib3,Balinese,Ib03,OF07,Bali,84,NA,Balinese,NA,NA,NA,NA,NA,,,,,
Ib4,Batak,Ib04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ic3,Belu,Ic03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
If12,Bikinians,If12,OR11,Marshalls,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ia8,Bontok,Ia08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ih3,Bunlap,Ih03,NA,NA,101,NA,Pentecost,NA,NA,NA,NA,NA,,,,,
Ia10,Bunun,Ia10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ie28,Busama,Ie28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
If15,Carolinians,If15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ej11,Cham,Ej11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
If8,Chamorro,If08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ig12,Choiseulese,Ig12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ig14,Dahuni,Ig14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ig5,Dobuans,Ig05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ib5,Dusun,Ib05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ij9,Easter Island,Ij09,OY02,Easter,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ii4,Ellice,Ii04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ii8,Futunans,Ii08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
If7,Gilbert Onotoa,If07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ia5,Hanunoo,Ia05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ij6,Hawaiians,Ij06,OV05,Hawaiians,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ib1,Iban,Ib01,OC06,Iban,85,NA,Iban/Sea Dayak,NA,NA,NA,NA,NA,,,,,
Ia3,Ifugao,Ia03,OA19,Ifugao,112,NA,Ifugao,NA,NA,NA,NA,NA,,,,,
If4,Ifuluk,If04,OR21,Woleai,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ic7,Ili-Mandiri,Ic07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ib2,Javanese,Ib02,OE05,Javanese,83,NA,Javanese,NA,NA,NA,NA,NA,,,,,
Ia16,Kalinga,Ia16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ig20,Kaoka,Ig20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ii7,Kapingamarang,Ii07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ic8,Kei,Ic08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ib8,Kubu,Ib08,NA,NA,NA,NA,NA,NA,NA,B3,Kubu,NA,,,,,
Ig3,Kurtatchi,Ig03,ON06,Buka,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
If11,Kusaians,If11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ig7,Lakalai,Ig07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
If16,Lamotrek,If16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ih4,Lau,Ih04,OQ06,Lau,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ig4,Lesu,Ig04,OM10,New,97,NA,New Ireland,NA,NA,NA,NA,NA,,,,,
Ih7,Lifu,Ih07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ic1,Macassarese,Ic01,OG06,Makassar,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
If3,Majuro,If03,OR11,Marshalls,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
If14,Makin,If14,NA,NA,107,NA,Gilbertese,NA,NA,NA,NA,NA,,,,,
Ej8,Malays,Ej08,AN05,Malays,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ie29,Manam,Ie29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ij1,Mangaians,Ij01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ij7,Mangarevans,Ij07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ij4,Manihikians,Ij04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ia15,Manobo,Ia15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ig9,Manus,Ig09,OM06,Manus,96,NA,Manus,NA,NA,NA,NA,NA,,,,,
Ij2,Maori,Ij02,OZ04,Maori,104,NA,Maori,NA,NA,NA,NA,NA,,,,,
Ij3,Marquesans,Ij03,OX06,Marquesas,NA,105,Marquesans,NA,NA,NA,NA,NA,,,,,
If17,Marshallese,If17,OR11,Marshalls,108,NA,Marshallese,NA,NA,NA,NA,NA,,,,,
Ih14,Mbau Fijians,Ih14,NA,NA,102,NA,Mbau Fijians,NA,NA,NA,NA,NA,,,,,
Ib7,Mentaweians,Ib07,OD09,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Eh2,Merina,Eh02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ib6,Minangkabau,Ib06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ih1,Mota,Ih01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ie10,Motu,Ie10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
If13,Nauruans,If13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ej16,Negri Sembilan,Ej16,NA,NA,82,NA,Negri Sembilan,NA,NA,NA,NA,NA,,,,,
Ii9,Niueans,Ii09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ii5,Ontong Java,Ii05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ia6,Paiwan,Ia06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
If1,Palauans,If01,OR15,Belau,NA,111,Palauans,NA,NA,NA,NA,NA,,,,,
If5,Ponapeans,If05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ii3,Pukapukans,Ii03,OZ11,Pukapuka,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ia11,Puyuma,Ia11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ij5,Raroians,Ij05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ii10,Rennell,Ii10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ej10,Rhade,Ej10,NA,NA,74,NA,Rhade,NA,NA,NA,NA,NA,,,,,
Ic4,Rotinese,Ic04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ih6,Rotumans,Ih06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ia2,Sagada,Ia02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Eh8,Sakalava,Eh08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ii1,Samoans,Ii01,OU08,Samoa,NA,106,Samoans,NA,NA,NA,NA,NA,,,,,
Ej6,Selung,Ej06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ih2,Seniang,Ih02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ia4,Subanun,Ia04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ia12,Sugbuhanon,Ia12,OA14,Central,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ic9,Sumbanese,Ic09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ic12,Sumbawanese,Ic12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ia7,Tagbanua,Ia07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ij8,Tahitians,Ij08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Eh3,Tanala,Eh03,FY08,Tanala,81,NA,Tanala,NA,NA,NA,NA,NA,,,,,
Ig21,Tangu,Ig21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ic6,Tanimbarese,Ic06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ih10,Tannese,Ih10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ii2,Tikopia,Ii02,OT11,Tikopia,100,NA,Tikopia,NA,NA,NA,NA,NA,,,,,
Ii6,Tokelau,Ii06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ii11,Tokelau_Atafu,Ii11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ii12,Tongans,Ii12,OU09,Tonga,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ij10,Tongarevans,Ij10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ic5,Toradja,Ic05,OG11,Toradja,87,NA,Toradja,NA,NA,NA,NA,NA,,,,,
Ig2,Trobriands,Ig02,OL06,Trobriands,98,NA,Trobrianders,NA,NA,NA,NA,NA,,,,,
If2,Trukese,If02,OR19,Truk,109,NA,Trukese,NA,NA,NA,NA,NA,,,,,
Ig6,Ulawans,Ig06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
If9,Ulithians,If09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ii14,Upolu,missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ig10,Usiai,Ig10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ii13,Uveans,Ii13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ih8,Vanua Levu,Ih08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ie6,Waropen,Ie06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ie4,Wogeo,Ie04,OJ27,Wogeo,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ia14,Yami,Ia14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
If6,Yapese,If06,OR22,Yap,110,NA,Yapese,NA,NA,NA,NA,NA,,,,,
Ie22,Mekeo,Ie22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ih9,Santa Cruz,Ih09,ON13,Santa Cruz,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ie15,Abelam,Ie15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ie3,Arapesh,Ie03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ie27,Banaro,Ie27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ie38,Dani,Ie38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ie39,Elema,Ie39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ie7,Enga,Ie07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ie31,Fore,Ie31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ie35,Iatmul,Ie35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ie11,Kakoli,Ie11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ie1,Kapauku,Ie01,OJ29,Kapauku,94,NA,Kapauku,NA,NA,NA,NA,NA,,,,,
Ed15b,Chekiang,Ed15b,NA,NA,114,NA,Chinese,NA,NA,NA,NA,NA,,,,,
Ed2,Lolo,Ed02,AE04,Lolo,67,NA,Lolo or Nosu,NA,NA,NA,NA,NA,,,,,
Ie13,Kiwai,Ie13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ie24,Koiari,Ie24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ie20,Koita,Ie20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ie16,Kutubu,Ie16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ie12,Kwoma,Ie12,OJ13,Kwoma,95,NA,Kwoma,NA,NA,NA,NA,NA,,,,,
Ed6,Min Chinese,Ed06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ie21,Mailu,Ie21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ed9,Li,Ed09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ie30,Mimika,Ie30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ie14,Miriam,Ie14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Eg6,Kerala,Eg06,AW11,Kerala,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Eg7,Hill Bhuiya,Eg07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ie9,Orokaiva,Ie09,OJ23,Orokaiva,NA,92,Orokaiva,NA,NA,NA,NA,NA,,,,,
Ie8,Purari,Ie08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ig11,Rossel,Ig11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ie17,Siane,Ie17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ie32,Sio,Ie32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Eg8,Kol,Eg08,AW37,Kol,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ej9,Siamese,Ej09,NA,NA,NA,76,Siamese/Central Thai,NA,NA,NA,NA,NA,,,,,
Ic10,Tobelorese,Ic10,NA,NA,88,Tobelorese,NA,NA,NA,NA,NA,NA,,,,,
Ie2,Wantoat,Ie02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Id11,Gidjingali,Id11,NA,NA,NA,NA,NA,NA,NA,B87,Gidjingali,NA,,,,,
Id3,Tiwi,Id03,OI20,Tiwi,90,NA,Tiwi,300,Tiwi,B95,Tiwi,NA,,,,,
Id1,Aranda,Id01,OI08,Aranda,91,NA,Aranda or Arunta,1218,Arrernte,B124,Northern Arenda,NA,,,,,
Id4,Dieri,Id04,NA,NA,NA,NA,NA,1088,Diyari,B121,Dieri,NA,,,,,
Id5,Kariera,Id05,NA,NA,NA,NA,NA,855,Kariyarra,B106,Kariera,NA,,,,,
Id2,Murngin,Id02,OI17,Murngin,NA,NA,NA,NA,NA,B88,Murngin,NA,,,,,
Id10,Walbiri,Id10,NA,NA,NA,NA,NA,192,Warlpiri,B109,Walbiri,NA,,,,,
Id6,Wikmunkan,Id06,NA,NA,NA,NA,NA,138,Wik-Mungkan,B90,Wikmunkan,NA,,,,,
Id9,Wongaibon,Id09,NA,NA,NA,NA,NA,520,Ngiyambaa,B130,Wongaibon,NA,,,,,
Id12,Yir Yoront,Id12,NA,NA,NA,NA,NA,27,Yir Yoront,B94,Yir-yoront,NA,,,,,
Ie18,Kimam,Ie18,NA,NA,93,NA,Kimam,NA,NA,NA,NA,NA,,,,,
Ie19,Marindamin,Ie19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ce1,Gheg,Ce01,EG01,Albania,48,NA,Gheg Albanians,NA,NA,NA,NA,NA,,,,,
